Elapsed Time (s),Value
0.000,1.4
0.001,1.4
0.001,1.4
0.001,1.4
0.001,1.41
0.001,1.41
0.001,1.41
0.001,1.41
0.001,1.41
0.002,1.41
0.002,1.41
0.002,1.41
0.002,1.41
0.002,1.41
0.002,1.41
0.002,1.41
0.003,1.41
0.003,1.41
0.003,1.4
0.003,1.4
0.003,1.4
0.003,1.4
0.003,1.4
0.004,1.4
0.004,1.4
0.004,1.4
0.004,1.39
0.004,1.39
0.004,1.39
0.004,1.39
0.004,1.39
0.004,1.39
0.005,1.39
0.005,1.38
0.005,1.38
0.005,1.38
0.005,1.38
0.005,1.38
0.005,1.38
0.005,1.38
0.006,1.38
0.006,1.38
0.006,1.37
0.006,1.37
0.006,1.37
0.006,1.37
0.006,1.37
0.007,1.37
0.007,1.37
0.007,1.37
0.007,1.37
0.007,1.37
0.007,1.37
0.007,1.37
0.008,1.37
0.008,1.37
0.008,1.37
0.008,1.37
0.008,1.37
0.008,1.37
0.008,1.37
0.008,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.009,1.37
0.010,1.37
0.010,1.37
0.010,1.37
0.010,1.37
0.010,1.37
0.010,1.37
0.010,1.37
0.010,1.37
0.011,1.36
0.011,1.37
0.011,1.37
0.011,1.37
0.011,1.36
0.011,1.37
0.011,1.37
0.012,1.37
0.012,1.37
0.012,1.37
0.012,1.37
0.012,1.37
0.012,1.37
0.012,1.37
0.013,1.37
0.013,1.37
0.013,1.37
0.013,1.37
0.013,1.37
0.013,1.37
0.013,1.37
0.014,1.37
0.014,1.37
0.014,1.37
0.014,1.37
0.014,1.37
0.014,1.37
0.014,1.37
0.014,1.37
0.015,1.37
0.015,1.37
0.015,1.37
0.015,1.37
0.015,1.37
0.015,1.37
0.015,1.37
0.015,1.37
0.016,1.37
0.016,1.37
0.016,1.37
0.016,1.37
0.016,1.37
0.016,1.37
0.017,1.37
0.017,1.37
0.017,1.37
0.017,1.37
0.017,1.37
0.017,1.37
0.017,1.37
0.018,1.37
0.018,1.37
0.018,1.37
0.018,1.37
0.018,1.37
0.018,1.37
0.019,1.37
0.019,1.37
0.019,1.37
0.019,1.37
0.019,1.37
0.019,1.37
0.020,1.37
0.020,1.37
0.020,1.37
0.020,1.37
0.020,1.37
0.020,1.37
0.020,1.37
0.021,1.37
0.021,1.37
0.021,1.37
0.021,1.37
0.021,1.37
0.021,1.37
0.022,1.37
0.022,1.37
0.022,1.37
0.022,1.37
0.022,1.38
0.022,1.37
0.022,1.38
0.023,1.37
0.023,1.38
0.023,1.38
0.023,1.38
0.023,1.37
0.023,1.38
0.023,1.38
0.024,1.38
0.024,1.38
0.024,1.38
0.024,1.38
0.024,1.38
0.024,1.38
0.024,1.38
0.025,1.38
0.025,1.38
0.025,1.38
0.025,1.38
0.025,1.38
0.025,1.38
0.025,1.38
0.026,1.38
0.026,1.38
0.026,1.38
0.026,1.38
0.026,1.38
0.026,1.38
0.027,1.38
0.027,1.38
0.027,1.39
0.027,1.38
0.027,1.39
0.028,1.39
0.028,1.39
0.028,1.39
0.028,1.39
0.028,1.39
0.028,1.39
0.028,1.39
0.029,1.39
0.029,1.39
0.029,1.39
0.029,1.39
0.029,1.39
0.029,1.39
0.029,1.39
0.030,1.4
0.030,1.4
0.030,1.4
0.030,1.4
0.030,1.4
0.030,1.4
0.030,1.4
0.031,1.4
0.031,1.4
0.031,1.4
0.031,1.4
0.031,1.4
0.031,1.4
0.032,1.4
0.032,1.4
0.032,1.4
0.032,1.4
0.032,1.4
0.032,1.4
0.032,1.4
0.032,1.4
0.033,1.4
0.033,1.4
0.033,1.4
0.033,1.4
0.033,1.4
0.033,1.4
0.033,1.4
0.033,1.4
0.034,1.4
0.034,1.4
0.034,1.4
0.034,1.4
0.034,1.4
0.034,1.4
0.034,1.4
0.035,1.4
0.035,1.4
0.035,1.4
0.035,1.4
0.035,1.4
0.035,1.4
0.035,1.4
0.035,1.4
0.036,1.4
0.036,1.4
0.036,1.4
0.036,1.4
0.036,1.4
0.036,1.4
0.036,1.4
0.037,1.4
0.037,1.4
0.037,1.4
0.037,1.4
0.037,1.4
0.037,1.4
0.037,1.4
0.037,1.4
0.038,1.4
0.038,1.4
0.038,1.4
0.038,1.4
0.038,1.4
0.038,1.4
0.038,1.4
0.038,1.4
0.039,1.4
0.039,1.4
0.039,1.4
0.039,1.41
0.039,1.41
0.039,1.41
0.039,1.41
0.040,1.41
0.040,1.41
0.040,1.41
0.040,1.41
0.040,1.41
0.040,1.41
0.040,1.41
0.041,1.41
0.041,1.41
0.041,1.41
0.041,1.41
0.041,1.41
0.041,1.41
0.041,1.41
0.042,1.41
0.042,1.41
0.042,1.41
0.042,1.41
0.042,1.41
0.042,1.41
0.042,1.41
0.043,1.41
0.043,1.41
0.043,1.41
0.043,1.41
0.043,1.41
