Second,Average,Min,Max,Median
0,-43.93888285720667,-60.0,-35.99999999999999,-48.39999999999999
1,-59.90466044976056,-60.0,-54.400000000000006,-60.0
2,-39.984703136070316,-60.0,-36.8,-38.4
3,-37.74584211234814,-40.8,-35.599999999999994,-37.99999999999999
4,-38.88860376024458,-39.199999999999996,-38.4,-38.8
5,-39.74411752668814,-41.19999999999999,-38.8,-39.599999999999994
6,-39.55158600831913,-40.8,-38.4,-39.599999999999994
7,-39.11054857333076,-40.4,-38.8,-38.8
8,-41.66516591272278,-42.400000000000006,-40.4,-41.6
9,-40.2208130985743,-40.8,-40.0,-40.0
10,-39.255595365714,-40.0,-39.199999999999996,-39.199999999999996
11,-39.199999999999996,-39.199999999999996,-39.199999999999996,-39.199999999999996
12,-39.57799982119097,-40.0,-39.199999999999996,-39.599999999999994
13,-40.57854547022744,-41.6,-39.599999999999994,-40.4
14,-41.74703832684181,-43.2,-40.4,-42.0
15,-42.453394545974625,-44.0,-41.19999999999999,-42.400000000000006
16,-43.64451822687773,-45.599999999999994,-42.400000000000006,-43.6
17,-43.79858154562615,-46.39999999999999,-42.8,-43.6
18,-43.38231287716705,-45.999999999999986,-42.8,-43.2
19,-45.424501298604824,-48.0,-44.0,-45.19999999999999
20,-44.84562545733432,-47.599999999999994,-43.2,-44.8
21,-45.06207091055366,-48.39999999999999,-43.6,-44.8
22,-45.31738248890562,-48.39999999999999,-43.2,-45.599999999999994
23,-44.87652686431065,-47.599999999999994,-42.400000000000006,-44.8
24,-45.614310550776985,-49.19999999999999,-42.8,-45.599999999999994
25,-44.43131232988539,-46.39999999999999,-42.8,-44.8
26,-45.948399059611724,-46.39999999999999,-45.19999999999999,-45.999999999999986
27,-46.074348364487925,-47.19999999999999,-45.19999999999999,-45.999999999999986
28,-46.861220690479456,-47.599999999999994,-45.999999999999986,-46.8
29,-47.91125172856692,-48.39999999999999,-47.599999999999994,-48.0
30,-49.17441521060443,-50.0,-48.39999999999999,-49.19999999999999
31,-50.33902263721317,-50.8,-50.0,-50.39999999999999
32,-50.59939547195087,-50.8,-50.39999999999999,-50.8
33,-50.480998393659924,-50.8,-50.39999999999999,-50.39999999999999
34,-50.64160896569531,-50.8,-50.39999999999999,-50.8
35,-49.560544297267164,-50.39999999999999,-48.8,-49.599999999999994
36,-47.64871378925399,-48.8,-46.8,-47.599999999999994
37,-46.267184787924506,-46.8,-45.999999999999986,-46.39999999999999
38,-45.43377877369345,-45.999999999999986,-45.19999999999999,-45.599999999999994
39,-44.32530399846091,-45.19999999999999,-43.6,-44.400000000000006
40,-43.494448261508076,-43.6,-43.2,-43.6
41,-42.88509629202662,-43.2,-42.400000000000006,-42.8
42,-42.188861086169645,-42.8,-41.6,-42.0
43,-41.34141971167827,-42.0,-41.19999999999999,-41.19999999999999
44,-40.90246428206949,-41.19999999999999,-40.8,-40.8
45,-40.44416903454945,-40.8,-40.4,-40.4
46,-40.05770143616546,-40.4,-40.0,-40.0
47,-39.765520642553696,-40.0,-39.599999999999994,-39.599999999999994
48,-39.64996347279027,-40.0,-39.599999999999994,-39.599999999999994
49,-40.18541499890511,-40.4,-40.0,-40.0
50,-40.545717003756735,-40.8,-40.4,-40.4
51,-41.13736976157584,-41.6,-40.8,-41.19999999999999
52,-42.08087936222568,-42.8,-41.6,-42.400000000000006
53,-43.00037091479524,-43.2,-42.8,-43.2
54,-43.75586834904472,-44.0,-43.2,-43.6
55,-44.94779666981763,-45.599999999999994,-44.0,-44.8
56,-45.70543415797502,-45.999999999999986,-45.19999999999999,-45.599999999999994
57,-45.688039387441435,-45.999999999999986,-45.19999999999999,-45.599999999999994
58,-45.67321884707444,-45.999999999999986,-45.599999999999994,-45.599999999999994
59,-45.11211819845038,-45.599999999999994,-44.8,-45.19999999999999
60,-44.41911638863722,-44.8,-44.0,-44.400000000000006
61,-43.69982275511782,-44.0,-43.2,-43.6
62,-43.13439728814855,-43.6,-42.8,-43.2
63,-42.64640526748523,-42.8,-42.400000000000006,-42.8
64,-42.23353660242442,-42.400000000000006,-42.0,-42.400000000000006
65,-41.69855349329205,-42.0,-41.6,-41.6
66,-41.34967051380583,-41.6,-41.19999999999999,-41.19999999999999
67,-40.95957006326246,-41.19999999999999,-40.8,-40.8
68,-40.504420997864834,-40.8,-40.4,-40.4
69,-40.06157559411787,-40.4,-40.0,-40.0
70,-39.62298866028421,-40.0,-39.599999999999994,-39.599999999999994
71,-39.529347909928276,-39.599999999999994,-39.199999999999996,-39.599999999999994
72,-39.199999999999996,-39.199999999999996,-39.199999999999996,-39.199999999999996
73,-39.2172300770265,-39.599999999999994,-39.199999999999996,-39.199999999999996
74,-39.074666969302775,-39.199999999999996,-38.8,-39.199999999999996
75,-38.539793478621114,-38.8,-38.4,-38.4
76,-38.00186130150441,-38.4,-37.599999999999994,-37.99999999999999
77,-37.399395471950875,-37.599999999999994,-37.199999999999996,-37.599999999999994
78,-37.0194459705566,-37.199999999999996,-36.8,-37.199999999999996
79,-36.54769330890677,-36.8,-36.39999999999999,-36.39999999999999
80,-36.14967051380582,-36.39999999999999,-35.99999999999999,-35.99999999999999
81,-35.97493251524903,-35.99999999999999,-35.599999999999994,-35.99999999999999
82,-35.667393318713195,-35.99999999999999,-35.599999999999994,-35.599999999999994
83,-35.54586882323585,-35.599999999999994,-35.199999999999996,-35.599999999999994
84,-35.2172300770265,-35.599999999999994,-35.199999999999996,-35.199999999999996
85,-35.56057259734714,-35.599999999999994,-35.199999999999996,-35.599999999999994
86,-35.318142748959794,-35.599999999999994,-35.199999999999996,-35.199999999999996
87,-35.199999999999996,-35.199999999999996,-35.199999999999996,-35.199999999999996
88,-35.292693905274994,-35.599999999999994,-35.199999999999996,-35.199999999999996
89,-35.199999999999996,-35.199999999999996,-35.199999999999996,-35.199999999999996
90,-34.92993885553346,-35.199999999999996,-34.800000000000004,-34.800000000000004
91,-34.800000000000004,-34.800000000000004,-34.800000000000004,-34.800000000000004
92,-34.800000000000004,-34.800000000000004,-34.800000000000004,-34.800000000000004
