timestamp(ms),GPA[0].HAcc,GPS[0].NSats
111983.346,0.64,21
112083.346,0.64,21
112183.346,0.64,21
112283.346,0.64,21
112383.346,0.64,21
112483.346,0.64,21
112583.346,0.64,21
112683.346,0.64,21
112783.346,0.64,21
112883.346,0.64,20
112983.346,0.64,20
113083.346,0.64,20
113183.346,0.64,20
113283.346,0.64,19
113383.346,0.64,19
113483.346,0.64,19
113583.346,0.64,19
113683.346,0.64,20
113783.346,0.64,20
113883.346,0.64,21
113983.346,0.64,21
114083.346,0.64,21
114183.346,0.64,21
114283.346,0.64,21
114383.346,0.64,21
114483.346,0.64,20
114583.346,0.64,20
114683.346,0.64,20
114783.346,0.64,20
114883.346,0.64,20
114983.346,0.64,20
115083.346,0.64,19
115183.346,0.64,19
115283.346,0.64,20
115383.346,0.64,20
115483.346,0.64,21
115583.346,0.64,21
115683.346,0.64,21
115783.346,0.64,21
115883.346,0.64,21
115983.346,0.64,21
116083.346,0.64,20
116183.346,0.64,20
116283.346,0.64,18
116383.346,0.64,18
116483.346,0.64,21
116583.346,0.64,21
116683.346,0.64,20
116783.346,0.64,20
116883.346,0.64,20
116983.346,0.64,20
117083.346,0.64,20
117183.346,0.64,20
117283.346,0.64,21
117383.346,0.64,21
117483.346,0.64,21
117583.346,0.64,21
117683.346,0.64,21
117783.346,0.64,21
117883.346,0.64,21
117983.346,0.64,21
118083.346,0.64,19
118183.346,0.64,19
118283.346,0.64,19
118383.346,0.64,19
118483.346,0.64,20
118583.346,0.64,20
118683.346,0.64,20
118783.346,0.64,20
118883.346,0.64,19
118983.346,0.64,19
119083.346,0.64,19
119183.346,0.64,19
119283.346,0.64,20
119383.346,0.64,20
119483.346,0.63,20
119583.346,0.63,20
119683.346,0.63,20
119783.346,0.63,20
119883.346,0.63,19
119983.346,0.63,19
120083.346,0.63,19
120183.346,0.63,19
120283.346,0.63,20
120383.346,0.63,20
120483.346,0.63,20
120583.346,0.63,20
120683.346,0.63,21
120783.346,0.63,21
120883.346,0.63,21
120983.346,0.63,21
121083.346,0.63,21
121183.346,0.63,21
121283.346,0.63,19
121383.346,0.63,19
121483.346,0.63,20
121583.346,0.63,20
121683.346,0.63,19
121783.346,0.63,19
121883.346,0.63,20
121983.346,0.63,20
122083.346,0.63,20
122183.346,0.63,20
122283.346,0.63,19
122383.346,0.63,19
122483.346,0.63,20
122583.346,0.63,20
122683.346,0.62,20
122783.346,0.62,20
122883.346,0.62,20
122983.346,0.62,20
123083.346,0.62,20
123183.346,0.62,20
123283.346,0.62,22
123383.346,0.62,22
123483.346,0.62,22
123583.346,0.62,22
123683.346,0.62,20
123783.346,0.62,20
123883.346,0.62,20
123983.346,0.62,20
124083.346,0.62,20
124183.346,0.62,20
124283.346,0.62,21
124383.346,0.62,21
124483.346,0.62,21
124583.346,0.62,21
124683.346,0.62,20
124783.346,0.62,20
124883.346,0.62,21
124983.346,0.62,21
125083.346,0.62,20
125183.346,0.62,20
125283.346,0.62,20
125383.346,0.62,20
125483.346,0.62,20
125583.346,0.62,20
125683.346,0.62,19
125783.346,0.62,19
125883.346,0.62,21
125983.346,0.62,21
126083.346,0.62,21
126183.346,0.62,21
126283.346,0.62,20
126383.346,0.62,20
126483.346,0.62,20
126583.346,0.62,20
126683.346,0.62,19
126783.346,0.62,19
126883.346,0.62,20
126983.346,0.62,20
127083.346,0.62,21
127183.346,0.62,21
127283.346,0.62,21
127383.346,0.62,21
127483.346,0.62,21
127583.346,0.62,21
127683.346,0.62,21
127783.346,0.62,21
127883.346,0.62,21
127983.346,0.62,21
128083.346,0.61,21
128183.346,0.61,21
128283.346,0.61,22
128383.346,0.61,22
128483.346,0.61,21
128583.346,0.61,21
128683.346,0.61,20
128783.346,0.61,20
128883.346,0.61,22
128983.346,0.61,22
129083.346,0.61,21
129183.346,0.61,21
129283.346,0.61,21
129383.346,0.61,21
129483.346,0.61,22
129583.346,0.61,22
129683.346,0.61,21
129783.346,0.61,21
129883.346,0.61,22
129983.346,0.61,22
130083.346,0.61,21
130183.346,0.61,21
130283.346,0.61,21
130383.346,0.61,21
130483.346,0.61,20
130583.346,0.61,20
130683.346,0.61,21
130783.346,0.61,21
130883.346,0.61,21
130983.346,0.61,21
131083.34600000002,0.61,22
131183.34600000002,0.61,22
131283.34600000002,0.61,21
131383.34600000002,0.61,21
131483.34600000002,0.61,22
131583.34600000002,0.61,22
131683.34600000002,0.6,20
131783.34600000002,0.6,20
131883.34600000002,0.6,21
131983.34600000002,0.6,21
132083.34600000002,0.6,21
132183.34600000002,0.6,21
132283.34600000002,0.6,21
132383.34600000002,0.6,21
132483.34600000002,0.6,21
132583.34600000002,0.6,21
132683.34600000002,0.6,22
132783.34600000002,0.6,22
132883.34600000002,0.6,22
132983.34600000002,0.6,22
133083.34600000002,0.6,21
133183.34600000002,0.6,21
133283.34600000002,0.6,22
133383.34600000002,0.6,22
133483.34600000002,0.6,20
133583.34600000002,0.6,20
133683.34600000002,0.6,20
133783.34600000002,0.6,20
133883.34600000002,0.6,20
133983.34600000002,0.6,20
134083.34600000002,0.6,20
134183.34600000002,0.6,20
134283.34600000002,0.6,21
134383.34600000002,0.6,21
134483.34600000002,0.6,20
134583.34600000002,0.6,20
134683.34600000002,0.6,20
134783.34600000002,0.6,20
134883.34600000002,0.6,20
134983.34600000002,0.6,20
135083.34600000002,0.6,21
135183.34600000002,0.6,21
135283.34600000002,0.6,20
135383.34600000002,0.6,20
135483.34600000002,0.6,21
135583.34600000002,0.6,21
135683.34600000002,0.6,20
135783.34600000002,0.6,20
135883.34600000002,0.6,21
135983.34600000002,0.6,21
136083.34600000002,0.6,22
136183.34600000002,0.6,22
136283.34600000002,0.6,21
136383.34600000002,0.6,21
136483.34600000002,0.6,21
136583.34600000002,0.6,21
136683.34600000002,0.6,21
136783.34600000002,0.6,21
136883.34600000002,0.6,21
136983.34600000002,0.6,21
137083.34600000002,0.6,20
137183.34600000002,0.6,20
137283.34600000002,0.6,21
137383.34600000002,0.6,21
137483.34600000002,0.6,21
137583.34600000002,0.6,21
137683.34600000002,0.6,20
137783.34600000002,0.6,20
137883.34600000002,0.6,21
137983.34600000002,0.6,21
138083.34600000002,0.6,21
138183.34600000002,0.6,21
138283.34600000002,0.6,21
138383.34600000002,0.6,21
138483.34600000002,0.6,21
138583.34600000002,0.6,21
138683.34600000002,0.6,20
138783.34600000002,0.6,20
138883.34600000002,0.6,21
138983.34600000002,0.6,21
139083.34600000002,0.6,21
139183.34600000002,0.6,21
139283.34600000002,0.6,22
139383.34600000002,0.6,22
139483.34600000002,0.6,21
139583.34600000002,0.6,21
139683.34600000002,0.6,21
139783.34600000002,0.6,21
139883.34600000002,0.6,21
139983.34600000002,0.6,21
140083.34600000002,0.6,20
140183.34600000002,0.6,20
140283.34600000002,0.6,20
140383.34600000002,0.6,20
140483.34600000002,0.6,21
140583.34600000002,0.6,21
140683.34600000002,0.6,21
140783.34600000002,0.6,21
140883.34600000002,0.6,22
140983.34600000002,0.6,22
141083.34600000002,0.6,22
141183.34600000002,0.6,22
141283.34600000002,0.6,22
141383.34600000002,0.6,22
141483.34600000002,0.6,21
141583.34600000002,0.6,21
141683.34600000002,0.6,22
141783.34600000002,0.6,22
141883.34600000002,0.6,22
141983.34600000002,0.6,22
142083.34600000002,0.6,21
142183.34600000002,0.6,21
142283.34600000002,0.6,20
142383.34600000002,0.6,20
142483.34600000002,0.6,19
142583.34600000002,0.6,19
142683.34600000002,0.6,20
142783.34600000002,0.6,20
142883.34600000002,0.59,21
142983.34600000002,0.59,21
143083.34600000002,0.59,21
143183.34600000002,0.59,21
143283.34600000002,0.59,21
143383.34600000002,0.59,21
143483.34600000002,0.59,21
143583.34600000002,0.59,21
143683.34600000002,0.59,20
143783.34600000002,0.59,20
143883.34600000002,0.59,21
143983.34600000002,0.59,21
144083.34600000002,0.59,21
144183.34600000002,0.59,21
144283.34600000002,0.59,21
144383.34600000002,0.59,21
144483.34600000002,0.59,21
144583.34600000002,0.59,21
144683.34600000002,0.59,22
144783.34600000002,0.59,22
144883.34600000002,0.59,21
144983.34600000002,0.59,21
145083.34600000002,0.59,21
145183.34600000002,0.59,21
145283.34600000002,0.59,21
145383.34600000002,0.59,21
145483.34600000002,0.59,20
145583.34600000002,0.59,20
145683.34600000002,0.59,19
145783.34600000002,0.59,19
145883.34600000002,0.59,21
145983.34600000002,0.59,21
146083.34600000002,0.59,20
146183.34600000002,0.59,20
146283.34600000002,0.59,20
146383.34600000002,0.59,20
146483.34600000002,0.59,20
146583.34600000002,0.59,20
146683.34600000002,0.59,21
146783.34600000002,0.59,21
146883.34600000002,0.59,21
146983.34600000002,0.59,21
147083.34600000002,0.59,21
147183.34600000002,0.59,21
147283.34600000002,0.59,22
147383.34600000002,0.59,22
147483.34600000002,0.59,19
147583.34600000002,0.59,19
147683.34600000002,0.59,19
147783.34600000002,0.59,19
147883.34600000002,0.59,21
147983.34600000002,0.59,21
148083.34600000002,0.59,20
148183.34600000002,0.59,20
148283.34600000002,0.59,21
148383.34600000002,0.59,21
148483.34600000002,0.59,21
148583.34600000002,0.59,21
148683.34600000002,0.59,21
148783.34600000002,0.59,21
148883.34600000002,0.59,20
148983.34600000002,0.59,20
149083.34600000002,0.59,19
149183.34600000002,0.59,19
149283.34600000002,0.59,19
149383.34600000002,0.59,19
149483.34600000002,0.59,20
149583.34600000002,0.59,20
149683.34600000002,0.59,21
149783.34600000002,0.59,21
149883.34600000002,0.59,20
149983.34600000002,0.59,20
150083.34600000002,0.59,20
150183.34600000002,0.59,20
150283.34600000002,0.59,21
150383.34600000002,0.59,21
150483.34600000002,0.59,22
150583.34600000002,0.59,22
150683.34600000002,0.59,21
150783.34600000002,0.59,21
150883.34600000002,0.59,20
150983.34600000002,0.59,20
151083.34600000002,0.59,19
151183.34600000002,0.59,19
151283.34600000002,0.59,19
151383.34600000002,0.59,19
151483.34600000002,0.59,22
151583.34600000002,0.59,22
151683.34600000002,0.59,22
151783.34600000002,0.59,22
151883.34600000002,0.59,20
151983.34600000002,0.59,20
152083.34600000002,0.59,19
152183.34600000002,0.59,19
152283.34600000002,0.59,19
152383.34600000002,0.59,19
152483.34600000002,0.58,18
152583.34600000002,0.58,18
152683.34600000002,0.58,22
152783.34600000002,0.58,22
152883.34600000002,0.58,21
152983.34600000002,0.58,21
153083.34600000002,0.58,20
153183.34600000002,0.58,20
153283.34600000002,0.58,19
153383.34600000002,0.58,19
153483.34600000002,0.58,20
153583.34600000002,0.58,20
153683.34600000002,0.58,20
153783.34600000002,0.58,20
153883.34600000002,0.58,20
153983.34600000002,0.58,20
154083.34600000002,0.58,20
154183.34600000002,0.58,20
154283.34600000002,0.58,20
154383.34600000002,0.58,20
154483.34600000002,0.58,19
154583.34600000002,0.58,19
154683.34600000002,0.58,21
154783.34600000002,0.58,21
154883.34600000002,0.58,20
154983.34600000002,0.58,20
155083.34600000002,0.58,22
155183.34600000002,0.58,22
155283.34600000002,0.58,22
155383.34600000002,0.58,22
155483.34600000002,0.57,22
155583.34600000002,0.57,22
155683.34600000002,0.57,21
155783.34600000002,0.57,21
155883.34600000002,0.57,21
155983.34600000002,0.57,21
156083.34600000002,0.57,21
156183.34600000002,0.57,21
156283.34600000002,0.57,21
156383.34600000002,0.57,21
156483.34600000002,0.57,20
156583.34600000002,0.57,20
156683.34600000002,0.57,22
156783.34600000002,0.57,22
156883.34600000002,0.57,22
156983.34600000002,0.57,22
157083.34600000002,0.57,22
157183.34600000002,0.57,22
157283.34600000002,0.57,20
157383.34600000002,0.57,20
157483.34600000002,0.57,19
157583.34600000002,0.57,19
157683.34600000002,0.57,20
157783.34600000002,0.57,20
157883.34600000002,0.57,21
157983.34600000002,0.57,21
158083.34600000002,0.57,22
158183.34600000002,0.57,22
158283.34600000002,0.57,22
158383.34600000002,0.57,22
158483.34600000002,0.6,22
158583.34600000002,0.6,22
158683.34600000002,0.61,22
158783.34600000002,0.61,22
158883.34600000002,0.61,22
158983.34600000002,0.61,22
159083.34600000002,0.61,21
159183.34600000002,0.61,21
159283.34600000002,0.63,19
159383.34600000002,0.63,19
159483.34600000002,0.63,21
159583.34600000002,0.63,21
159683.34600000002,0.62,21
159783.34600000002,0.62,21
159883.34600000002,0.59,20
159983.34600000002,0.59,20
160083.34600000002,0.57,20
160183.34600000002,0.57,20
160283.34600000002,0.57,20
160383.34600000002,0.57,20
160483.34600000002,0.57,19
160583.34600000002,0.57,19
160683.34600000002,0.57,20
160783.34600000002,0.57,20
160883.34600000002,0.57,21
160983.34600000002,0.57,21
161083.34600000002,0.57,22
