Timestamp,Average,Min,Max,Median
12:43:09,1.84,2.05,0.96,1.97
12:43:10,1.85,2.04,0.97,2.01
12:43:11,1.85,2.05,0.83,2.01
12:43:12,1.86,2.05,0.82,2.0
12:43:13,1.85,2.05,0.91,2.01
12:43:14,1.85,2.05,0.94,2.01
12:43:15,1.86,2.04,0.91,2.0
12:43:16,1.86,2.04,0.91,2.0
12:43:17,1.84,2.04,0.9,2.0
12:43:18,1.86,2.04,0.91,2.01
12:43:19,1.86,2.04,1.04,2.0
12:43:20,1.85,2.05,0.98,2.01
12:43:21,1.85,2.06,0.86,2.01
12:43:22,1.86,2.05,0.89,2.01
12:43:23,1.84,2.05,0.82,2.01
12:43:24,1.85,2.05,0.88,2.01
12:43:25,1.87,2.04,1.44,2.01
12:43:26,1.86,2.04,1.07,2.0
12:43:27,1.84,2.04,0.93,1.99
12:43:28,1.84,2.04,0.97,1.99
12:43:29,1.84,2.04,0.91,1.99
12:43:30,1.84,2.05,0.94,1.99
12:43:31,1.86,2.05,1.44,1.98
12:43:32,1.84,2.05,0.83,1.99
12:43:33,1.86,2.05,0.96,2.0
12:43:34,1.85,2.05,0.92,1.98
12:43:35,1.85,2.04,0.98,1.98
12:43:36,1.85,2.04,0.97,1.98
12:43:37,1.86,2.04,0.97,1.98
12:43:38,1.87,2.04,0.84,2.0
