timestamp(ms),RFND[0].Dist
96731.66210120024,1.51
96831.66210120024,1.5
96931.66210120024,1.47
97031.66210120024,1.48
97131.66210120024,1.47
97231.66210120024,1.47
97331.66210120024,1.49
97431.66210120024,1.48
97531.66210120024,1.57
97631.66210120024,1.57
97731.66210120024,1.48
97831.66210120024,1.48
97931.66210120024,1.5
98031.66210120024,1.48
98131.66210120024,1.5
98231.66210120024,1.48
98331.66210120024,1.49
98431.66210120024,1.48
98531.66210120024,1.5
98631.66210120024,1.5
98731.66210120024,1.57
98831.66210120024,1.51
98931.66210120024,1.52
99031.66210120024,1.52
99131.66210120024,1.52
99231.66210120024,1.52
99331.66210120024,1.52
99431.66210120024,1.51
99531.66210120024,1.52
99631.66210120024,1.51
99731.66210120024,1.54
99831.66210120024,1.52
99931.66210120024,1.5
100031.66210120024,1.52
100131.66210120024,1.51
100231.66210120024,1.53
100331.66210120024,1.5
100431.66210120024,1.51
100531.66210120024,1.51
100631.66210120024,1.5
100731.66210120024,1.54
100831.66210120024,1.52
100931.66210120024,1.49
101031.66210120024,1.49
101131.66210120024,1.53
101231.66210120024,1.5
101331.66210120024,1.5
101431.66210120024,1.51
101531.66210120024,1.5
101631.66210120024,1.5
101731.66210120024,1.5
101831.66210120024,1.49
101931.66210120024,1.52
102031.66210120024,1.52
102131.66210120024,1.47
102231.66210120024,1.48
102331.66210120024,1.51
102431.66210120024,1.47
102531.66210120024,1.49
102631.66210120024,1.46
102731.66210120024,1.47
102831.66210120024,1.48
102931.66210120024,1.43
103031.66210120024,1.44
103131.66210120024,1.46
103231.66210120024,1.44
103331.66210120024,1.43
103431.66210120024,1.42
103531.66210120024,1.41
103631.66210120024,1.5
103731.66210120024,1.42
103831.66210120024,1.41
103931.66210120024,1.43
104031.66210120024,1.43
104131.66210120024,1.43
104231.66210120024,1.43
104331.66210120024,1.48
104431.66210120024,1.48
104531.66210120024,1.51
104631.66210120024,1.47
104731.66210120024,1.46
104831.66210120024,1.48
104931.66210120024,1.65
105031.66210120024,1.5
105131.66210120024,1.5
105231.66210120024,1.52
105331.66210120024,1.51
105431.66210120024,1.53
105531.66210120024,1.53
105631.66210120024,1.52
105731.66210120024,1.54
105831.66210120024,1.51
105931.66210120024,1.52
106031.66210120024,1.6
106131.66210120024,1.7
106231.66210120024,1.51
106331.66210120024,1.53
106431.66210120024,1.53
106531.66210120024,1.52
106631.66210120024,1.53
106731.66210120024,1.52
106831.66210120024,1.57
106931.66210120024,1.51
107031.66210120024,1.54
107131.66210120024,1.52
107231.66210120024,1.51
107331.66210120024,1.52
107431.66210120024,1.54
107531.66210120024,1.54
107631.66210120024,1.51
107731.66210120024,1.53
107831.66210120024,1.53
107931.66210120024,1.56
108031.66210120024,1.52
108131.66210120024,1.53
108231.66210120024,1.53
108331.66210120024,1.57
108431.66210120024,1.55
108531.66210120024,1.56
108631.66210120024,1.57
108731.66210120024,1.55
108831.66210120024,1.59
108931.66210120024,1.6
109031.66210120024,1.57
109131.66210120024,1.56
109231.66210120024,1.56
109331.66210120024,1.55
109431.66210120024,1.54
109531.66210120024,1.52
109631.66210120024,1.53
109731.66210120024,1.55
109831.66210120024,1.5
109931.66210120024,1.51
110031.66210120024,1.52
110131.66210120024,1.51
110231.66210120024,1.52
110331.66210120024,1.48
110431.66210120024,1.54
110531.66210120024,1.55
110631.66210120024,1.5
110731.66210120024,1.54
110831.66210120024,1.51
110931.66210120024,1.51
111031.66210120024,1.5
111131.66210120024,1.51
111231.66210120024,1.55
111331.66210120024,1.5
111431.66210120024,1.52
111531.66210120024,1.51
111631.66210120024,1.54
111731.66210120024,1.52
111831.66210120024,1.53
111931.66210120024,1.54
112031.66210120024,1.51
112131.66210120024,1.6
112231.66210120024,1.55
112331.66210120024,1.54
112431.66210120024,1.54
112531.66210120024,1.57
112631.66210120024,1.58
112731.66210120024,1.53
112831.66210120024,1.54
112931.66210120024,1.55
113031.66210120024,1.51
113131.66210120024,1.52
113231.66210120024,1.52
113331.66210120024,1.51
113431.66210120024,1.51
113531.66210120024,1.52
113631.66210120024,1.61
113731.66210120024,1.53
113831.66210120024,1.56
113931.66210120024,1.54
114031.66210120024,1.55
114131.66210120024,1.54
114231.66210120024,1.53
114331.66210120024,1.55
114431.66210120024,1.53
114531.66210120024,1.52
114631.66210120024,1.53
114731.66210120024,1.57
114831.66210120024,1.55
114931.66210120024,1.53
115031.66210120024,1.64
115131.66210120024,1.53
115231.66210120024,1.57
115331.66210120024,1.52
115431.66210120024,1.54
115531.66210120024,1.61
115631.66210120024,1.54
115731.66210120024,1.54
115831.66210120024,1.57
115931.66210120024,1.55
116031.66210120024,1.54
116131.66210120024,1.57
116231.66210120024,1.54
116331.66210120024,1.55
116431.66210120024,1.55
116531.66210120024,1.58
116631.66210120024,1.57
116731.66210120024,1.57
116831.66210120024,1.57
116931.66210120024,1.57
117031.66210120024,1.56
117131.66210120024,1.66
117231.66210120024,1.58
117331.66210120024,1.58
117431.66210120024,1.58
117531.66210120024,1.58
117631.66210120024,1.56
117731.66210120024,1.57
117831.66210120024,1.55
117931.66210120024,1.56
118031.66210120024,1.58
118131.66210120024,1.53
118231.66210120024,1.58
118331.66210120024,1.52
118431.66210120024,1.51
118531.66210120024,1.52
118631.66210120024,1.5
118731.66210120024,1.5
118831.66210120024,1.53
118931.66210120024,1.51
119031.66210120024,1.51
119131.66210120024,1.53
119231.66210120024,1.52
119331.66210120024,1.53
119431.66210120024,1.54
119531.66210120024,1.53
119631.66210120024,1.55
119731.66210120024,1.61
119831.66210120024,1.53
119931.66210120024,1.52
120031.66210120024,1.55
120131.66210120024,1.54
120231.66210120024,1.52
120331.66210120024,1.52
120431.66210120024,1.5
120531.66210120024,1.54
120631.66210120024,1.52
120731.66210120024,1.52
120831.66210120024,1.5
120931.66210120024,1.49
121031.66210120024,1.51
121131.66210120024,1.51
121231.66210120024,1.5
121331.66210120024,1.53
121431.66210120024,1.5
121531.66210120024,1.49
121631.66210120024,1.53
121731.66210120024,1.5
121831.66210120024,1.5
121931.66210120024,1.5
122031.66210120024,1.5
122131.66210120024,1.5
122231.66210120024,1.51
122331.66210120024,1.5
122431.66210120024,1.55
122531.66210120024,1.6
122631.66210120024,1.54
122731.66210120024,1.64
122831.66210120024,1.65
122931.66210120024,1.56
123031.66210120024,1.54
123131.66210120024,1.53
123231.66210120024,1.54
123331.66210120024,1.51
123431.66210120024,1.51
123531.66210120024,1.5
123631.66210120024,1.53
123731.66210120024,1.59
123831.66210120024,1.51
123931.66210120024,1.5
124031.66210120024,1.59
124131.66210120024,1.5
124231.66210120024,1.52
124331.66210120024,1.53
124431.66210120024,1.53
124531.66210120024,1.52
124631.66210120024,1.53
124731.66210120024,1.52
124831.66210120024,1.54
124931.66210120024,1.52
125031.66210120024,1.51
125131.66210120024,1.53
125231.66210120024,1.52
125331.66210120024,1.53
125431.66210120024,1.52
125531.66210120024,1.55
125631.66210120024,1.62
125731.66210120024,1.57
125831.66210120024,1.55
125931.66210120024,1.68
126031.66210120024,1.56
126131.66210120024,1.58
126231.66210120024,1.56
126331.66210120024,1.57
126431.66210120024,1.59
126531.66210120024,1.51
126631.66210120024,1.51
126731.66210120024,1.48
126831.66210120024,1.56
126931.66210120024,1.51
127031.66210120024,1.49
127131.66210120024,1.52
127231.66210120024,1.5
127331.66210120024,1.53
127431.66210120024,1.53
127531.66210120024,1.48
127631.66210120024,1.5
127731.66210120024,1.5
127831.66210120024,1.5
127931.66210120024,1.52
128031.66210120024,1.5
128131.66210120024,1.51
128231.66210120024,1.52
128331.66210120024,1.53
128431.66210120024,1.59
128531.66210120024,1.54
128631.66210120024,1.55
128731.66210120024,1.6
128831.66210120024,1.55
128931.66210120024,1.53
129031.66210120024,1.52
129131.66210120024,1.52
129231.66210120024,1.57
129331.66210120024,1.53
129431.66210120024,1.52
129531.66210120024,1.52
129631.66210120024,1.5
129731.66210120024,1.58
129831.66210120024,1.51
129931.66210120024,1.52
130031.66210120024,1.52
130131.66210120024,1.52
130231.66210120024,1.68
130331.66210120024,1.55
130431.66210120024,1.5
130531.66210120024,1.51
130631.66210120024,1.6
130731.66210120024,1.5
130831.66210120024,1.52
130931.66210120024,1.52
131031.66210120024,1.51
131131.66210120026,1.5
131231.66210120026,1.49
131331.66210120026,1.5
131431.66210120026,1.5
131531.66210120026,1.58
131631.66210120026,1.51
131731.66210120026,1.51
131831.66210120026,1.57
131931.66210120026,1.51
132031.66210120026,1.56
132131.66210120026,1.56
132231.66210120026,1.57
132331.66210120026,1.54
132431.66210120026,1.57
132531.66210120026,1.55
132631.66210120026,1.51
132731.66210120026,1.53
132831.66210120026,1.53
132931.66210120026,1.52
133031.66210120026,1.52
133131.66210120026,1.51
133231.66210120026,1.53
133331.66210120026,1.51
133431.66210120026,1.53
133531.66210120026,1.51
133631.66210120026,1.52
133731.66210120026,1.73
133831.66210120026,1.52
133931.66210120026,1.54
134031.66210120026,1.54
134131.66210120026,1.54
134231.66210120026,1.57
134331.66210120026,1.55
134431.66210120026,1.56
134531.66210120026,1.55
134631.66210120026,1.56
134731.66210120026,1.54
134831.66210120026,1.55
134931.66210120026,1.54
135031.66210120026,1.54
135131.66210120026,1.56
135231.66210120026,1.55
135331.66210120026,1.57
135431.66210120026,1.55
135531.66210120026,1.63
135631.66210120026,1.55
135731.66210120026,1.56
135831.66210120026,1.57
135931.66210120026,1.57
136031.66210120026,1.53
136131.66210120026,1.54
136231.66210120026,1.52
136331.66210120026,1.52
136431.66210120026,1.53
136531.66210120026,1.54
136631.66210120026,1.5
136731.66210120026,1.07
136831.66210120026,1.51
136931.66210120026,1.51
137031.66210120026,1.51
137131.66210120026,1.52
137231.66210120026,1.54
137331.66210120026,1.53
137431.66210120026,1.57
137531.66210120026,1.56
137631.66210120026,1.59
137731.66210120026,1.59
137831.66210120026,1.58
137931.66210120026,1.58
138031.66210120026,1.59
138131.66210120026,1.57
138231.66210120026,1.59
138331.66210120026,1.59
138431.66210120026,1.55
138531.66210120026,1.55
138631.66210120026,1.54
138731.66210120026,1.55
138831.66210120026,1.54
138931.66210120026,1.54
139031.66210120026,1.56
139131.66210120026,1.54
139231.66210120026,1.55
139331.66210120026,1.57
139431.66210120026,1.55
139531.66210120026,1.55
139631.66210120026,1.53
139731.66210120026,1.54
139831.66210120026,1.54
139931.66210120026,1.73
140031.66210120026,1.53
140131.66210120026,1.55
140231.66210120026,1.53
140331.66210120026,1.57
140431.66210120026,1.52
140531.66210120026,1.52
140631.66210120026,1.52
140731.66210120026,1.52
140831.66210120026,1.5
140931.66210120026,1.54
141031.66210120026,1.65
141131.66210120026,1.52
141231.66210120026,1.54
141331.66210120026,1.58
141431.66210120026,1.56
141531.66210120026,1.52
141631.66210120026,1.57
141731.66210120026,1.53
141831.66210120026,1.54
141931.66210120026,1.57
142031.66210120026,1.62
142131.66210120026,1.57
142231.66210120026,1.55
142331.66210120026,1.54
142431.66210120026,1.55
142531.66210120026,1.59
142631.66210120026,1.55
142731.66210120026,1.55
142831.66210120026,1.54
142931.66210120026,1.54
143031.66210120026,1.55
143131.66210120026,1.57
143231.66210120026,1.58
143331.66210120026,1.51
143431.66210120026,1.52
143531.66210120026,1.52
143631.66210120026,1.52
143731.66210120026,1.57
143831.66210120026,1.52
143931.66210120026,1.51
144031.66210120026,1.51
144131.66210120026,1.5
144231.66210120026,1.51
144331.66210120026,1.49
144431.66210120026,1.5
144531.66210120026,1.61
144631.66210120026,1.5
144731.66210120026,1.49
144831.66210120026,1.48
144931.66210120026,1.48
145031.66210120026,1.48
145131.66210120026,1.52
145231.66210120026,1.57
145331.66210120026,1.56
145431.66210120026,1.49
145531.66210120026,1.48
145631.66210120026,1.54
145731.66210120026,1.47
145831.66210120026,1.48
145931.66210120026,1.53
146031.66210120026,1.52
146131.66210120026,1.52
146231.66210120026,1.51
146331.66210120026,1.49
146431.66210120026,1.48
146531.66210120026,1.5
146631.66210120026,1.52
146731.66210120026,1.49
146831.66210120026,1.5
146931.66210120026,1.55
147031.66210120026,1.6
147131.66210120026,1.52
147231.66210120026,1.49
147331.66210120026,1.48
147431.66210120026,1.49
147531.66210120026,1.08
147631.66210120026,1.5
147731.66210120026,1.76
147831.66210120026,1.53
147931.66210120026,1.51
148031.66210120026,1.52
148131.66210120026,1.52
148231.66210120026,1.51
148331.66210120026,1.52
148431.66210120026,1.54
148531.66210120026,1.53
148631.66210120026,1.54
148731.66210120026,1.53
148831.66210120026,1.53
148931.66210120026,1.54
149031.66210120026,1.59
149131.66210120026,1.54
149231.66210120026,1.53
149331.66210120026,1.54
149431.66210120026,1.55
149531.66210120026,1.52
149631.66210120026,1.56
149731.66210120026,1.51
149831.66210120026,1.53
149931.66210120026,1.52
150031.66210120026,1.5
150131.66210120026,1.54
150231.66210120026,1.51
150331.66210120026,1.53
150431.66210120026,1.54
150531.66210120026,1.5
150631.66210120026,1.51
150731.66210120026,1.54
150831.66210120026,1.52
150931.66210120026,1.52
151031.66210120026,1.51
151131.66210120026,1.49
151231.66210120026,1.51
151331.66210120026,1.51
151431.66210120026,1.5
151531.66210120026,1.52
151631.66210120026,1.49
151731.66210120026,1.52
151831.66210120026,1.6
151931.66210120026,1.5
152031.66210120026,1.53
152131.66210120026,1.5
152231.66210120026,1.51
152331.66210120026,1.49
152431.66210120026,1.55
152531.66210120026,1.51
152631.66210120026,1.55
152731.66210120026,1.52
152831.66210120026,1.52
152931.66210120026,1.52
153031.66210120026,1.58
153131.66210120026,1.54
153231.66210120026,1.53
153331.66210120026,1.51
153431.66210120026,1.51
153531.66210120026,1.5
153631.66210120026,1.51
153731.66210120026,1.48
153831.66210120026,1.53
153931.66210120026,1.5
154031.66210120026,1.5
154131.66210120026,1.57
154231.66210120026,1.5
154331.66210120026,1.51
154431.66210120026,1.51
154531.66210120026,1.5
154631.66210120026,1.51
154731.66210120026,1.5
154831.66210120026,1.52
154931.66210120026,1.49
155031.66210120026,1.5
155131.66210120026,1.49
155231.66210120026,1.5
155331.66210120026,1.52
155431.66210120026,1.5
155531.66210120026,1.5
155631.66210120026,1.51
155731.66210120026,1.5
155831.66210120026,1.51
155931.66210120026,1.54
156031.66210120026,1.54
156131.66210120026,1.53
156231.66210120026,1.53
156331.66210120026,1.53
156431.66210120026,1.54
156531.66210120026,1.57
156631.66210120026,1.56
156731.66210120026,1.55
156831.66210120026,1.59
156931.66210120026,1.53
157031.66210120026,1.56
157131.66210120026,1.53
157231.66210120026,1.51
157331.66210120026,1.58
157431.66210120026,1.55
157531.66210120026,1.51
157631.66210120026,1.51
157731.66210120026,1.51
157831.66210120026,1.53
157931.66210120026,1.52
158031.66210120026,1.55
158131.66210120026,1.51
158231.66210120026,1.55
158331.66210120026,1.54
158431.66210120026,1.54
158531.66210120026,1.5
158631.66210120026,1.49
158731.66210120026,1.49
158831.66210120026,1.53
158931.66210120026,1.49
159031.66210120026,1.5
159131.66210120026,1.49
159231.66210120026,1.53
159331.66210120026,1.5
159431.66210120026,1.5
159531.66210120026,1.53
159631.66210120026,1.54
159731.66210120026,1.5
159831.66210120026,1.52
159931.66210120026,1.5
160031.66210120026,1.51
160131.66210120026,1.48
160231.66210120026,1.53
160331.66210120026,1.47
160431.66210120026,1.48
160531.66210120026,1.5
160631.66210120026,1.48
160731.66210120026,1.5
160831.66210120026,1.54
160931.66210120026,1.52
161031.66210120026,1.52
161131.66210120026,1.5
161231.66210120026,1.53
161331.66210120026,1.55
161431.66210120026,1.53
161531.66210120026,1.52
161631.66210120026,1.51
161731.66210120026,1.51
161831.66210120026,1.52
161931.66210120026,1.53
162031.66210120026,1.53
162131.66210120026,1.53
162231.66210120026,1.52
162331.66210120026,1.53
162431.66210120026,1.53
162531.66210120026,1.56
162631.66210120026,1.57
162731.66210120026,1.74
162831.66210120026,1.56
162931.66210120026,1.56
163031.66210120026,1.62
163131.66210120026,1.56
163231.66210120026,1.58
163331.66210120026,1.56
163431.66210120026,1.55
163531.66210120026,1.57
163631.66210120026,1.59
163731.66210120026,1.58
163831.66210120026,1.56
163931.66210120026,1.54
164031.66210120026,1.55
164131.66210120026,1.54
164231.66210120026,1.54
164331.66210120026,1.56
164431.66210120026,1.57
164531.66210120026,1.56
164631.66210120026,1.56
164731.66210120026,1.54
164831.66210120026,1.57
164931.66210120026,1.55
165031.66210120026,1.57
165131.66210120026,1.58
165231.66210120026,1.59
165331.66210120026,1.65
165431.66210120026,1.55
165531.66210120026,1.55
165631.66210120026,1.53
165731.66210120026,1.56
165831.66210120026,1.54
165931.66210120026,1.55
166031.66210120026,1.52
166131.66210120026,1.51
166231.66210120026,1.52
166331.66210120026,1.63
166431.66210120026,1.59
166531.66210120026,1.53
166631.66210120026,1.52
166731.66210120026,1.46
166831.66210120026,1.49
166931.66210120026,1.48
167031.66210120026,1.48
167131.66210120026,1.45
167231.66210120026,1.51
167331.66210120026,1.49
167431.66210120026,1.47
167531.66210120026,1.47
167631.66210120026,1.48
167731.66210120026,1.49
167831.66210120026,1.48
167931.66210120026,1.51
168031.66210120026,1.49
168131.66210120026,1.48
168231.66210120026,1.5
168331.66210120026,1.52
168431.66210120026,1.52
168531.66210120026,1.51
168631.66210120026,1.51
168731.66210120026,1.5
168831.66210120026,1.53
168931.66210120026,1.53
169031.66210120026,1.53
169131.66210120026,1.56
169231.66210120026,1.48
169331.66210120026,1.48
169431.66210120026,1.55
169531.66210120026,1.47
169631.66210120026,1.52
169731.66210120026,1.48
169831.66210120026,1.5
169931.66210120026,1.48
170031.66210120026,1.49
170131.66210120026,1.47
170231.66210120026,1.51
170331.66210120026,1.48
170431.66210120026,1.51
170531.66210120026,1.49
170631.66210120026,1.5
170731.66210120026,1.52
170831.66210120026,1.51
170931.66210120026,1.51
171031.66210120026,1.54
171131.66210120026,1.51
171231.66210120026,1.52
171331.66210120026,1.52
171431.66210120026,1.58
171531.66210120026,1.51
171631.66210120026,1.55
171731.66210120026,1.52
171831.66210120026,1.56
171931.66210120026,1.5
172031.66210120026,1.5
172131.66210120026,1.51
172231.66210120026,1.52
172331.66210120026,1.52
172431.66210120026,1.52
172531.66210120026,1.52
172631.66210120026,1.56
172731.66210120026,1.52
172831.66210120026,1.51
172931.66210120026,1.51
173031.66210120026,1.51
173131.66210120026,1.54
173231.66210120026,1.55
173331.66210120026,1.51
173431.66210120026,1.53
173531.66210120026,1.5
173631.66210120026,1.52
173731.66210120026,1.5
173831.66210120026,1.54
173931.66210120026,1.49
174031.66210120026,1.49
174131.66210120026,1.51
174231.66210120026,1.51
174331.66210120026,1.5
174431.66210120026,1.51
174531.66210120026,1.49
174631.66210120026,1.49
174731.66210120026,1.49
174831.66210120026,1.52
174931.66210120026,1.59
175031.66210120026,1.52
175131.66210120026,1.51
175231.66210120026,1.51
175331.66210120026,1.58
175431.66210120026,1.53
175531.66210120026,1.53
175631.66210120026,1.54
175731.66210120026,1.53
175831.66210120026,1.55
175931.66210120026,1.54
176031.66210120026,1.55
176131.66210120026,1.55
176231.66210120026,1.56
176331.66210120026,1.57
176431.66210120026,1.58
176531.66210120026,1.58
176631.66210120026,1.59
176731.66210120026,1.58
176831.66210120026,1.58
176931.66210120026,1.57
177031.66210120026,1.61
177131.66210120026,1.58
177231.66210120026,1.57
177331.66210120026,1.58
177431.66210120026,1.57
177531.66210120026,1.56
177631.66210120026,1.58
177731.66210120026,1.55
177831.66210120026,1.55
177931.66210120026,1.59
178031.66210120026,1.58
178131.66210120026,1.58
178231.66210120026,1.65
178331.66210120026,1.58
178431.66210120026,1.56
178531.66210120026,1.54
178631.66210120026,1.55
178731.66210120026,1.55
178831.66210120026,1.52
178931.66210120026,1.53
179031.66210120026,1.51
179131.66210120026,1.54
179231.66210120026,1.51
179331.66210120026,1.5
179431.66210120026,1.5
179531.66210120026,1.5
179631.66210120026,1.5
179731.66210120026,1.51
179831.66210120026,1.53
179931.66210120026,1.51
180031.66210120026,1.52
180131.66210120026,1.53
180231.66210120026,1.51
180331.66210120026,1.59
180431.66210120026,1.55
180531.66210120026,1.53
180631.66210120026,1.59
180731.66210120026,1.53
180831.66210120026,1.55
180931.66210120026,1.53
181031.66210120026,1.56
181131.66210120026,1.54
181231.66210120026,1.52
181331.66210120026,1.64
181431.66210120026,1.51
181531.66210120026,1.59
181631.66210120026,1.52
181731.66210120026,1.54
181831.66210120026,1.64
181931.66210120026,1.49
182031.66210120026,1.47
182131.66210120026,1.46
182231.66210120026,1.52
182331.66210120026,1.47
182431.66210120026,1.44
182531.66210120026,1.46
182631.66210120026,1.46
182731.66210120026,1.46
182831.66210120026,1.47
182931.66210120026,1.46
183031.66210120026,1.46
183131.66210120026,1.46
183231.66210120026,1.46
183331.66210120026,1.46
183431.66210120026,1.48
183531.66210120026,1.48
183631.66210120026,1.48
183731.66210120026,1.51
183831.66210120026,1.49
183931.66210120026,1.49
184031.66210120026,1.48
184131.66210120026,1.48
184231.66210120026,1.54
184331.66210120026,1.49
184431.66210120026,1.57
184531.66210120026,1.48
184631.66210120026,1.49
184731.66210120026,1.52
184831.66210120026,1.49
184931.66210120026,1.48
185031.66210120026,1.51
185131.66210120026,1.53
185231.66210120026,1.49
185331.66210120026,1.5
185431.66210120026,1.49
185531.66210120026,1.5
185631.66210120026,1.5
185731.66210120026,1.5
185831.66210120026,1.5
185931.66210120026,1.51
186031.66210120026,1.52
186131.66210120026,1.52
186231.66210120026,1.52
186331.66210120026,1.52
186431.66210120026,1.56
186531.66210120026,1.57
186631.66210120026,1.57
186731.66210120026,1.55
186831.66210120026,1.55
186931.66210120026,1.55
187031.66210120026,1.61
187131.66210120026,1.56
187231.66210120026,1.55
187331.66210120026,1.54
187431.66210120026,1.56
187531.66210120026,1.54
187631.66210120026,1.54
187731.66210120026,1.58
187831.66210120026,1.52
187931.66210120026,1.52
188031.66210120026,1.52
188131.66210120026,1.53
188231.66210120026,1.53
188331.66210120026,1.57
188431.66210120026,1.6
188531.66210120026,1.52
188631.66210120026,1.51
188731.66210120026,1.55
188831.66210120026,1.56
188931.66210120026,1.5
189031.66210120026,1.54
189131.66210120026,1.52
189231.66210120026,1.51
189331.66210120026,1.53
189431.66210120026,1.52
189531.66210120026,1.51
189631.66210120026,1.53
189731.66210120026,1.51
189831.66210120026,1.53
189931.66210120026,1.54
190031.66210120026,1.53
190131.66210120026,1.52
190231.66210120026,1.53
190331.66210120026,1.58
190431.66210120026,1.56
190531.66210120026,1.53
190631.66210120026,1.52
190731.66210120026,1.52
190831.66210120026,1.51
190931.66210120026,1.43
191031.66210120026,1.51
191131.66210120026,1.54
191231.66210120026,1.52
191331.66210120026,1.55
191431.66210120026,1.54
191531.66210120026,1.54
191631.66210120026,1.56
191731.66210120026,1.54
191831.66210120026,1.55
191931.66210120026,1.56
192031.66210120026,1.53
192131.66210120026,1.58
192231.66210120026,1.54
192331.66210120026,1.54
192431.66210120026,1.82
192531.66210120026,1.52
192631.66210120026,1.52
192731.66210120026,1.56
192831.66210120026,1.51
192931.66210120026,1.61
193031.66210120026,1.49
193131.66210120026,1.47
193231.66210120026,1.55
193331.66210120026,1.48
193431.66210120026,1.49
193531.66210120026,1.49
193631.66210120026,1.49
193731.66210120026,1.48
193831.66210120026,1.47
193931.66210120026,1.47
194031.66210120026,1.47
194131.66210120026,1.49
194231.66210120026,1.48
194331.66210120026,1.49
194431.66210120026,1.5
194531.66210120026,1.5
194631.66210120026,1.54
194731.66210120026,1.53
194831.66210120026,1.52
194931.66210120026,1.55
195031.66210120026,1.54
195131.66210120026,1.54
195231.66210120026,1.55
195331.66210120026,1.57
195431.66210120026,1.56
195531.66210120026,1.54
195631.66210120026,1.51
195731.66210120026,1.54
195831.66210120026,1.54
195931.66210120026,1.52
196031.66210120026,1.51
196131.66210120026,1.52
196231.66210120026,1.52
196331.66210120026,1.53
196431.66210120026,1.54
196531.66210120026,1.58
196631.66210120026,1.55
196731.66210120026,1.53
196831.66210120026,1.54
196931.66210120026,1.55
197031.66210120026,1.53
197131.66210120026,1.52
197231.66210120026,1.51
197331.66210120026,1.51
197431.66210120026,1.5
197531.66210120026,1.5
197631.66210120026,1.47
197731.66210120026,1.49
197831.66210120026,1.52
197931.66210120026,1.48
198031.66210120026,1.49
198131.66210120026,1.5
198231.66210120026,1.59
198331.66210120026,1.51
198431.66210120026,1.5
198531.66210120026,1.5
198631.66210120026,1.51
198731.66210120026,1.51
198831.66210120026,1.51
198931.66210120026,1.51
199031.66210120026,1.51
199131.66210120026,1.5
199231.66210120026,1.54
199331.66210120026,1.49
199431.66210120026,1.51
199531.66210120026,1.5
199631.66210120026,1.51
199731.66210120026,1.49
199831.66210120026,1.48
199931.66210120026,1.51
200031.66210120026,1.51
200131.66210120026,1.56
200231.66210120026,1.5
200331.66210120026,1.53
200431.66210120026,1.47
200531.66210120026,1.47
200631.66210120026,1.47
200731.66210120026,1.5
200831.66210120026,1.54
200931.66210120026,1.53
201031.66210120026,1.5
201131.66210120026,1.49
201231.66210120026,1.51
201331.66210120026,1.5
201431.66210120026,1.52
201531.66210120026,1.5
201631.66210120026,1.5
201731.66210120026,1.49
201831.66210120026,1.5
201931.66210120026,1.49
