Elapsed Time (s),Value
0.002,2.09
0.006,2.09
0.011,2.09
0.016,1.14
0.021,1.14
0.026,1.55
0.031,2.02
0.036,2.09
0.041,2.09
0.046,2.09
0.051,2.09
0.056,2.09
0.061,2.09
0.066,2.09
0.071,2.09
0.076,2.08
0.082,2.09
0.086,2.09
0.091,2.09
0.096,2.09
0.101,2.09
0.106,2.09
0.111,2.09
0.116,2.09
0.121,2.09
0.126,2.09
0.131,2.09
0.136,2.09
0.141,1.93
0.146,2.09
0.151,2.09
0.156,2.09
0.161,2.09
0.166,2.09
0.171,2.09
0.176,2.09
0.182,2.09
0.186,2.09
0.191,2.09
0.196,2.09
0.201,2.09
0.206,2.09
0.211,2.09
0.216,2.09
0.221,2.09
0.226,2.09
0.231,2.07
0.236,2.09
0.241,2.09
0.246,1.14
0.251,1.14
0.256,1.14
0.261,1.14
0.266,1.14
0.271,1.14
0.276,1.9
0.282,1.14
0.286,1.14
0.291,1.14
0.296,1.14
0.301,1.14
0.306,1.14
0.311,1.15
0.316,1.15
0.321,1.14
0.326,1.14
0.331,1.14
0.336,1.14
0.341,1.14
0.346,1.68
0.351,2.09
0.356,2.03
0.361,2.09
0.366,2.09
0.371,2.09
0.376,2.09
0.382,2.09
0.386,2.05
0.391,2.09
0.396,2.09
0.401,2.09
0.406,2.09
0.411,2.09
0.417,2.09
0.421,2.09
0.426,2.09
0.431,2.09
0.436,2.09
0.441,2.09
0.446,2.09
0.451,2.09
0.456,2.09
0.461,2.09
0.466,2.09
0.471,2.09
0.476,1.14
0.482,1.14
0.486,1.14
0.491,1.14
0.496,1.14
0.501,1.14
0.506,1.14
0.511,2.07
0.516,2.09
0.521,2.09
0.526,2.09
0.531,2.09
0.536,2.09
0.541,2.09
0.546,2.09
0.551,2.09
0.556,2.09
0.561,1.79
0.566,2.09
0.571,2.09
0.576,2.09
0.582,2.09
0.586,2.09
0.591,2.09
0.596,2.09
0.601,2.09
0.606,2.09
0.611,2.09
0.616,2.09
0.621,2.09
0.626,2.09
0.631,2.09
0.636,2.09
0.642,2.09
0.646,2.09
0.651,2.09
0.656,2.09
0.661,2.09
0.666,2.09
0.671,2.08
0.676,2.09
0.682,2.09
0.686,2.09
0.691,2.09
0.696,2.09
0.702,2.09
0.706,1.16
0.710,1.14
0.715,1.14
0.720,1.14
0.726,1.14
0.732,1.14
0.736,1.14
0.741,2.09
0.746,1.14
0.752,1.14
0.756,1.14
0.761,1.14
0.766,1.14
0.771,1.14
0.776,1.85
0.781,1.14
0.786,1.14
0.791,1.14
0.796,1.14
0.801,1.14
0.806,1.14
0.811,2.09
0.816,2.09
0.821,2.09
0.826,2.09
0.832,2.09
0.836,2.09
0.841,2.09
0.846,2.09
0.851,2.09
0.856,2.09
0.861,2.09
0.866,2.09
0.870,2.08
0.875,2.09
0.881,2.09
0.886,2.09
0.890,2.09
0.895,2.09
0.900,2.09
0.906,2.09
0.911,2.09
0.916,2.09
0.921,2.09
0.926,2.09
0.931,2.09
0.936,1.2
0.941,1.14
0.946,1.14
0.951,1.14
0.956,1.14
0.961,1.14
0.966,2.07
0.970,2.09
0.975,2.09
0.980,1.91
0.986,2.09
0.990,2.09
0.995,2.09
1.000,2.09
1.006,2.09
1.011,2.09
1.016,2.09
1.021,2.09
1.026,2.06
1.031,2.09
1.035,2.09
1.040,2.09
1.045,2.09
1.050,2.09
1.056,2.09
1.061,2.09
1.065,2.09
1.070,2.09
1.075,2.09
1.081,2.09
1.085,1.92
1.090,2.09
1.095,2.09
1.100,2.09
1.105,2.09
1.111,2.09
1.116,2.09
1.121,2.09
1.126,2.09
1.131,2.09
1.136,2.09
1.141,2.09
1.146,2.09
1.151,2.09
1.156,2.09
1.161,2.09
1.166,2.09
1.171,1.14
1.176,1.14
1.181,1.14
1.186,1.14
1.191,1.14
1.195,1.14
1.200,2.09
1.205,1.14
1.210,1.14
1.215,1.14
1.221,1.14
1.226,1.14
1.231,1.14
1.236,2.07
1.241,2.09
1.246,2.09
1.251,2.09
1.256,2.09
1.261,2.09
1.266,2.09
1.271,2.09
1.275,2.09
1.281,2.09
1.285,2.09
1.291,2.09
1.296,2.09
1.301,2.09
1.305,2.09
1.311,2.09
1.316,2.09
1.321,2.09
1.326,2.09
1.331,2.09
1.336,2.09
1.341,2.09
1.346,2.09
1.351,2.09
1.356,2.08
1.361,2.09
1.366,2.09
1.370,2.09
1.376,2.09
1.381,2.09
1.386,2.09
1.391,2.09
1.396,2.09
1.401,1.14
1.406,1.14
1.411,1.14
1.415,1.14
1.420,1.14
1.425,1.14
1.431,1.96
1.436,1.14
1.441,1.14
1.446,1.14
1.451,1.14
1.456,1.14
1.460,1.14
1.465,2.07
1.470,2.09
1.476,2.09
1.481,2.09
1.486,2.09
1.491,2.09
1.496,2.09
1.501,2.09
1.506,2.09
1.511,2.07
1.516,2.09
1.521,2.09
1.526,2.09
1.531,2.09
1.536,2.09
1.541,2.09
1.546,2.09
1.551,2.09
1.556,2.06
1.561,2.09
1.566,2.09
1.571,2.09
1.576,2.09
1.581,2.09
1.586,2.09
1.591,2.09
1.596,2.09
1.601,2.09
1.606,2.09
1.610,2.09
1.615,2.09
1.620,2.09
1.625,2.09
1.631,1.14
1.635,1.14
1.640,1.14
1.646,1.14
1.651,1.14
1.656,1.14
1.661,1.95
1.665,1.14
1.671,1.14
1.676,1.14
1.681,1.14
1.686,1.14
1.690,1.14
1.695,1.14
1.701,2.09
1.705,2.09
1.710,2.09
1.715,2.08
1.720,2.09
1.725,2.09
1.730,2.09
1.735,2.09
1.741,2.09
1.746,2.09
1.751,2.09
1.755,2.09
1.761,2.09
1.765,2.09
1.770,2.09
1.775,2.09
1.780,2.09
1.785,2.09
1.790,2.09
1.795,2.09
1.801,2.09
1.805,2.09
1.811,2.09
1.816,2.09
1.821,2.09
1.826,2.09
1.831,2.09
1.835,2.09
1.840,2.08
1.845,2.09
1.850,2.06
1.855,2.09
1.860,1.14
1.865,1.14
1.870,1.14
1.875,1.14
1.881,1.14
1.885,1.14
1.890,1.14
1.895,1.14
1.902,1.14
1.905,1.14
1.910,1.14
1.915,1.14
1.920,1.14
1.925,2.09
1.931,2.09
1.936,2.09
1.940,2.09
1.945,2.09
1.957,2.09
1.960,2.09
1.967,2.09
1.971,2.09
1.972,2.09
1.975,2.09
1.981,2.09
1.985,2.09
1.990,2.09
1.995,2.07
2.000,2.09
2.005,2.09
2.010,2.07
2.015,2.09
2.020,2.09
2.025,2.09
2.031,2.09
2.035,2.09
2.040,2.09
2.045,2.09
2.050,2.09
2.055,2.09
2.060,2.09
2.065,2.09
2.070,2.09
2.075,2.09
2.081,2.09
2.085,2.09
2.090,1.14
2.095,1.14
2.100,1.14
2.105,1.14
2.110,1.14
2.115,1.14
2.120,1.14
2.125,1.41
2.130,1.14
2.135,1.14
2.140,1.14
2.145,1.14
2.150,1.14
2.155,1.63
2.160,2.09
2.165,2.09
2.170,2.09
2.175,2.09
2.181,2.09
2.185,2.09
2.190,2.09
2.195,2.09
2.200,2.09
2.205,2.09
2.210,2.09
2.215,2.09
2.220,2.09
2.225,2.09
2.230,2.09
2.235,2.09
2.240,2.09
2.245,2.09
2.250,2.09
2.255,2.09
2.260,2.09
2.265,2.09
2.270,2.09
2.275,2.09
2.281,2.09
2.285,2.09
2.290,2.09
2.295,2.09
2.300,2.09
2.305,2.09
2.310,2.09
2.315,2.09
2.319,1.17
2.324,1.14
2.330,1.14
2.335,1.14
2.340,1.14
2.345,1.14
2.350,1.98
2.355,2.09
2.360,1.14
2.365,1.14
2.370,1.14
2.375,1.14
2.380,1.14
2.385,2.06
2.390,2.09
2.395,2.09
2.400,2.09
2.405,2.09
2.410,2.09
2.415,2.09
2.420,2.09
2.425,2.09
2.430,2.09
2.435,2.09
2.440,2.09
2.445,2.09
2.450,2.09
2.455,2.09
2.460,2.09
2.465,2.09
2.470,2.09
2.475,2.09
2.481,2.06
2.485,2.09
2.490,2.09
2.495,2.09
2.500,2.09
2.505,2.09
2.510,2.09
2.515,2.09
2.520,2.09
2.525,2.09
2.531,2.09
2.535,2.09
2.540,2.09
2.545,2.09
2.550,1.14
2.555,1.14
2.560,2.08
2.565,1.14
2.570,1.14
2.575,1.14
2.581,1.14
2.585,1.57
2.590,1.14
2.595,1.14
2.600,1.14
2.605,1.14
2.610,1.44
2.615,1.14
2.620,2.09
2.625,2.09
2.631,2.09
2.635,2.09
2.640,2.09
2.645,2.09
2.650,2.09
2.655,2.08
2.660,2.09
2.665,2.09
2.670,2.09
2.675,2.09
2.680,2.09
2.685,2.09
2.689,2.09
2.694,2.09
2.700,2.09
2.705,2.09
2.710,2.09
2.715,2.09
2.720,2.09
2.725,2.09
2.731,2.09
2.735,2.09
2.740,2.09
2.745,2.09
2.750,2.09
2.754,2.09
2.759,2.09
2.764,2.09
2.770,2.09
2.775,2.09
2.780,2.09
2.785,1.14
2.789,1.14
2.794,1.14
2.799,1.14
2.805,1.14
2.810,1.71
2.815,2.09
