Second,Average,Min,Max,Median
0,-44.99252661711377,-60.0,-38.8,-60.0
1,-46.11788881616522,-60.0,-38.8,-60.0
2,-45.831657035115455,-60.0,-39.199999999999996,-60.0
3,-44.35038336200992,-60.0,-38.8,-60.0
4,-46.462329516120626,-60.0,-39.199999999999996,-60.0
5,-45.44632739441536,-60.0,-38.8,-60.0
6,-44.5213281071241,-60.0,-38.8,-60.0
7,-45.73192690170004,-60.0,-38.8,-60.0
8,-44.586747837710945,-60.0,-39.199999999999996,-60.0
9,-45.569119207860986,-60.0,-39.599999999999994,-60.0
10,-45.71279240885513,-60.0,-39.199999999999996,-60.0
11,-44.82787507994633,-60.0,-39.199999999999996,-60.0
12,-45.801857577738986,-60.0,-38.8,-60.0
13,-45.67323710000942,-60.0,-39.199999999999996,-60.0
14,-46.10294169027193,-60.0,-39.199999999999996,-60.0
15,-46.322179667746624,-60.0,-39.599999999999994,-60.0
16,-45.20939110325834,-60.0,-39.199999999999996,-60.0
17,-46.92528691262644,-60.0,-37.99999999999999,-60.0
18,-45.630928690486584,-60.0,-39.599999999999994,-60.0
19,-45.66136347970896,-60.0,-36.39999999999999,-60.0
20,-44.648066802345355,-60.0,-35.99999999999999,-60.0
21,-44.4129197731204,-60.0,-37.99999999999999,-60.0
22,-44.04916875069091,-60.0,-35.199999999999996,-60.0
23,-42.841567109045464,-60.0,-36.8,-60.0
24,-42.96679011613059,-60.0,-34.800000000000004,-60.0
25,-43.73284033838651,-60.0,-34.800000000000004,-60.0
26,-42.48879848445999,-60.0,-35.199999999999996,-60.0
27,-43.793259319709534,-60.0,-35.599999999999994,-60.0
28,-43.327765532986504,-60.0,-36.8,-60.0
29,-42.924637227122055,-60.0,-36.8,-60.0
30,-60.0,-60.0,-60.0,-60.0
