Second,Average,Min,Max,Median
0,-39.93483035840872,-60.0,-30.4,-60.0
1,-39.17706713561372,-60.0,-32.4,-60.0
2,-38.1643954598317,-60.0,-31.199999999999996,-60.0
3,-39.18869598778568,-60.0,-30.799999999999997,-60.0
4,-38.760592366314796,-60.0,-31.199999999999996,-60.0
5,-38.09018191473005,-60.0,-30.799999999999997,-60.0
6,-40.52728328714509,-60.0,-32.4,-60.0
7,-38.38820196691305,-60.0,-31.199999999999996,-60.0
8,-39.080037050440374,-60.0,-32.4,-60.0
9,-38.88079560993642,-60.0,-31.6,-60.0
10,-38.60774146393786,-60.0,-32.4,-60.0
11,-38.11565373970138,-60.0,-32.4,-60.0
12,-40.291251845135925,-60.0,-30.799999999999997,-60.0
13,-38.331179297277565,-60.0,-32.4,-60.0
14,-39.031989912771046,-60.0,-32.4,-60.0
15,-38.82607259454863,-60.0,-32.4,-60.0
16,-38.62659717083718,-60.0,-32.4,-60.0
17,-38.29277351476846,-60.0,-30.4,-60.0
18,-39.81305768938658,-60.0,-31.199999999999996,-60.0
19,-38.53583433255199,-60.0,-31.199999999999996,-60.0
20,-38.102052289846156,-60.0,-30.4,-60.0
21,-39.91288827003903,-60.0,-31.199999999999996,-60.0
22,-38.37748378855015,-60.0,-31.6,-60.0
23,-38.027782840538315,-60.0,-32.4,-60.0
24,-40.05171497445083,-60.0,-30.4,-60.0
25,-38.65992373970198,-60.0,-31.6,-60.0
26,-38.49366221757328,-60.0,-32.4,-60.0
27,-39.46337365594981,-60.0,-31.199999999999996,-60.0
28,-38.32435400680935,-60.0,-30.4,-60.0
29,-38.0994321461839,-60.0,-31.199999999999996,-60.0
