Second,Average,Min,Max,Median
0,-31.42376569118761,-60.0,-25.599999999999994,-60.0
1,-31.615805231278628,-60.0,-25.599999999999994,-60.0
2,-31.98321658397676,-60.0,-25.599999999999994,-60.0
3,-31.483950246207534,-60.0,-25.599999999999994,-60.0
4,-31.622930757066857,-60.0,-25.599999999999994,-60.0
5,-32.351415372731864,-60.0,-25.599999999999994,-60.0
6,-31.10032863193453,-60.0,-25.599999999999994,-60.0
7,-32.07602788621633,-60.0,-25.599999999999994,-60.0
8,-31.75885718816072,-60.0,-25.599999999999994,-60.0
9,-31.058061305717306,-60.0,-25.599999999999994,-60.0
10,-31.15034660246527,-60.0,-25.599999999999994,-60.0
11,-31.8433438303137,-60.0,-25.599999999999994,-60.0
12,-31.492071311922846,-60.0,-25.599999999999994,-60.0
13,-31.56577512767676,-60.0,-25.599999999999994,-60.0
14,-31.67959940286857,-60.0,-25.599999999999994,-60.0
15,-31.360909087387103,-60.0,-25.599999999999994,-60.0
16,-31.530813548065918,-60.0,-25.599999999999994,-60.0
17,-31.610839971950906,-60.0,-25.599999999999994,-60.0
18,-31.47388581083743,-60.0,-25.599999999999994,-60.0
19,-31.53074312130451,-60.0,-25.599999999999994,-60.0
20,-31.705020992761828,-60.0,-25.599999999999994,-60.0
21,-31.296163335700946,-60.0,-25.599999999999994,-60.0
22,-31.878877814782033,-60.0,-25.599999999999994,-60.0
23,-31.58575934818101,-60.0,-25.599999999999994,-60.0
24,-31.29921386880836,-60.0,-25.599999999999994,-60.0
25,-32.25935595380068,-60.0,-25.599999999999994,-60.0
26,-32.189623339776084,-60.0,-25.599999999999994,-60.0
27,-30.95757908140529,-60.0,-25.599999999999994,-60.0
28,-31.27062179883322,-60.0,-25.599999999999994,-60.0
29,-31.630754152650972,-60.0,-25.599999999999994,-60.0
