Second,Average,Min,Max,Median
0,-42.14325333989221,-60.0,-33.2,-60.0
1,-41.76868257573406,-60.0,-35.599999999999994,-60.0
2,-42.00543354505389,-60.0,-35.599999999999994,-60.0
3,-42.32623739445751,-60.0,-34.800000000000004,-60.0
4,-43.31103290851358,-60.0,-33.2,-60.0
5,-41.83580113768067,-60.0,-34.0,-60.0
6,-42.53846034172533,-60.0,-35.599999999999994,-60.0
7,-42.41538305805654,-60.0,-35.599999999999994,-60.0
8,-42.305912190630934,-60.0,-33.6,-60.0
9,-42.666846934281004,-60.0,-35.599999999999994,-60.0
10,-42.22561446765762,-60.0,-34.0,-60.0
11,-41.81919734742532,-60.0,-33.2,-60.0
12,-42.05810107532354,-60.0,-35.599999999999994,-60.0
13,-42.16362690605693,-60.0,-35.599999999999994,-60.0
14,-42.62367764865218,-60.0,-33.2,-60.0
15,-41.65065697157637,-60.0,-35.599999999999994,-60.0
16,-42.825947212788094,-60.0,-32.8,-60.0
17,-41.39319386611284,-60.0,-35.599999999999994,-60.0
18,-41.83937703584556,-60.0,-32.8,-60.0
19,-43.2378658089096,-60.0,-33.2,-60.0
20,-41.42496799781099,-60.0,-35.599999999999994,-60.0
21,-43.43496755028432,-60.0,-33.2,-60.0
22,-42.31806252508684,-60.0,-33.2,-60.0
23,-41.65332951400829,-60.0,-35.199999999999996,-60.0
24,-43.735937772043236,-60.0,-35.599999999999994,-60.0
25,-42.038874162256604,-60.0,-35.199999999999996,-60.0
26,-41.857854748505446,-60.0,-33.2,-60.0
27,-42.029539890830804,-60.0,-34.4,-60.0
28,-41.778232533072696,-60.0,-34.4,-60.0
29,-42.442410736735674,-60.0,-34.0,-60.0
30,-60.0,-60.0,-60.0,-60.0
