Second,Average,Min,Max,Median
0,-35.23449490283946,-60.0,-28.4,-60.0
1,-34.68372624774295,-60.0,-28.4,-60.0
2,-34.720761594855354,-60.0,-28.4,-60.0
3,-34.45399350019962,-60.0,-28.4,-60.0
4,-35.25082854138906,-60.0,-28.4,-60.0
5,-34.37703128493888,-60.0,-28.4,-60.0
6,-35.73962772053966,-60.0,-28.4,-60.0
7,-34.4834503840941,-60.0,-28.4,-60.0
8,-34.15988677595921,-60.0,-28.4,-60.0
9,-34.90017754477816,-60.0,-28.4,-60.0
10,-35.298148901153425,-60.0,-28.4,-60.0
11,-35.415359498846485,-60.0,-28.4,-60.0
12,-33.84981057817656,-60.0,-28.4,-60.0
13,-35.80000989131518,-60.0,-28.4,-60.0
14,-35.000830768225576,-60.0,-28.4,-60.0
15,-33.983856448092894,-60.0,-28.799999999999997,-60.0
16,-35.95908942195838,-60.0,-28.4,-60.0
17,-34.80987723221913,-60.0,-28.4,-60.0
18,-35.060715594610144,-60.0,-28.4,-60.0
19,-34.67352016304582,-60.0,-28.4,-60.0
20,-34.8656960377062,-60.0,-28.4,-60.0
21,-34.26755006388808,-60.0,-28.4,-60.0
22,-35.339629426496465,-60.0,-28.4,-60.0
23,-34.47367682763181,-60.0,-28.799999999999997,-60.0
24,-36.658403274792676,-60.0,-28.4,-60.0
25,-34.43352330355884,-60.0,-28.4,-60.0
26,-34.31463291180199,-60.0,-28.4,-60.0
27,-35.8471467369698,-60.0,-28.4,-60.0
28,-34.84304821474198,-60.0,-28.4,-60.0
29,-35.4363281742744,-60.0,-28.4,-60.0
