Second,Average,Min,Max,Median
0,-25.92523824148804,-60.0,-19.599999999999994,-60.0
1,-25.477777088089873,-60.0,-19.599999999999994,-60.0
2,-25.677275524683015,-60.0,-19.599999999999994,-60.0
3,-25.827580605761106,-60.0,-19.599999999999994,-60.0
4,-26.029766286375207,-60.0,-19.599999999999994,-60.0
5,-25.107139923943883,-60.0,-19.599999999999994,-60.0
6,-26.39323511331771,-60.0,-19.599999999999994,-60.0
7,-25.38171157459675,-60.0,-19.599999999999994,-60.0
8,-25.299209705716024,-60.0,-19.599999999999994,-60.0
9,-26.498680010281888,-60.0,-19.599999999999994,-60.0
10,-25.162010089085186,-60.0,-19.599999999999994,-60.0
11,-25.996727634825596,-60.0,-19.599999999999994,-60.0
12,-25.872169603466688,-60.0,-19.599999999999994,-60.0
13,-25.17557989381099,-60.0,-19.599999999999994,-60.0
14,-25.196114360698513,-60.0,-19.599999999999994,-60.0
15,-26.52110402453343,-60.0,-19.599999999999994,-60.0
16,-24.91888104559745,-60.0,-19.599999999999994,-60.0
17,-25.510443799302113,-60.0,-19.599999999999994,-60.0
18,-25.89788700517073,-60.0,-19.599999999999994,-60.0
19,-25.162720687899323,-60.0,-19.599999999999994,-60.0
20,-25.861511294026315,-60.0,-19.599999999999994,-60.0
21,-26.073406017066368,-60.0,-19.599999999999994,-60.0
22,-25.706195551665495,-60.0,-19.599999999999994,-60.0
23,-25.10904629241641,-60.0,-19.599999999999994,-60.0
24,-26.581916637970636,-60.0,-19.599999999999994,-60.0
25,-25.169312958833277,-60.0,-19.599999999999994,-60.0
26,-25.042900299492135,-60.0,-19.599999999999994,-60.0
27,-26.451011412643766,-60.0,-19.599999999999994,-60.0
28,-25.160231671133033,-60.0,-19.599999999999994,-60.0
29,-25.595848299120007,-60.0,-19.599999999999994,-60.0
