Second,Average,Min,Max,Median
0,-23.308446513546052,-60.0,-16.4,-60.0
1,-21.427382214654056,-60.0,-16.4,-60.0
2,-22.826516051526312,-60.0,-16.4,-60.0
3,-23.202783036342453,-60.0,-16.4,-60.0
4,-22.031213449679115,-60.0,-16.4,-60.0
5,-22.06499394195758,-60.0,-16.4,-60.0
6,-22.945250566003317,-60.0,-16.4,-60.0
7,-22.193668544681845,-60.0,-16.4,-60.0
8,-22.2408259658755,-60.0,-16.4,-60.0
9,-22.650196884366128,-60.0,-16.4,-60.0
10,-22.151351711516853,-60.0,-16.4,-60.0
11,-23.55220047506321,-60.0,-16.4,-60.0
12,-21.622897513353387,-60.0,-16.4,-60.0
13,-21.663405627803872,-60.0,-16.4,-60.0
14,-22.431912013347613,-60.0,-16.4,-60.0
15,-23.01294909428045,-60.0,-16.4,-60.0
16,-21.60938921060984,-60.0,-16.4,-60.0
17,-24.690054537767907,-60.0,-16.4,-60.0
18,-21.716845462791483,-60.0,-16.4,-60.0
19,-21.782236272629017,-60.0,-16.4,-60.0
20,-24.642071118842,-60.0,-16.4,-60.0
21,-21.641098869837645,-60.0,-16.4,-60.0
22,-22.404054014781472,-60.0,-16.4,-60.0
23,-23.61164357429249,-60.0,-16.4,-60.0
24,-21.498071405585794,-60.0,-16.4,-60.0
25,-22.419572976483355,-60.0,-16.4,-60.0
26,-23.60508053578437,-60.0,-16.4,-60.0
27,-21.540496570337588,-60.0,-16.4,-60.0
28,-22.134400621486343,-60.0,-16.4,-60.0
29,-23.749929283213696,-60.0,-16.4,-60.0
