Second,Average,Min,Max,Median
0,-30.647751998664965,-60.0,-24.4,-60.0
1,-30.174843013999514,-60.0,-24.4,-60.0
2,-30.334468992003927,-60.0,-24.4,-60.0
3,-30.631236138044503,-60.0,-24.4,-60.0
4,-30.598550159271415,-60.0,-24.4,-60.0
5,-30.64029183104425,-60.0,-24.4,-60.0
6,-29.870424419344875,-60.0,-24.4,-60.0
7,-31.29201660655329,-60.0,-24.4,-60.0
8,-29.855826892968956,-60.0,-24.4,-60.0
9,-30.477145945751694,-60.0,-24.4,-60.0
10,-31.080245888918576,-60.0,-24.4,-60.0
11,-29.98354086118036,-60.0,-24.4,-60.0
12,-30.54680188911088,-60.0,-24.4,-60.0
13,-30.6334793097302,-60.0,-24.4,-60.0
14,-29.99096837588542,-60.0,-24.4,-60.0
15,-30.725861430015897,-60.0,-24.4,-60.0
16,-30.714801250121543,-60.0,-24.4,-60.0
17,-30.12033761131276,-60.0,-24.4,-60.0
18,-30.59957430858742,-60.0,-24.4,-60.0
19,-30.300148491338742,-60.0,-24.4,-60.0
20,-30.201351180338428,-60.0,-24.4,-60.0
21,-30.54217626408458,-60.0,-24.4,-60.0
22,-30.51105420394297,-60.0,-24.4,-60.0
23,-30.362277554369193,-60.0,-24.4,-60.0
24,-30.509861649004,-60.0,-24.4,-60.0
25,-30.927854084198287,-60.0,-24.4,-60.0
26,-29.65331773610696,-60.0,-24.4,-60.0
27,-30.943503768716653,-60.0,-24.4,-60.0
28,-30.260560967114603,-60.0,-24.4,-60.0
29,-29.81386069002675,-60.0,-24.4,-60.0
