Second,Average,Min,Max,Median
0,-29.121566238445332,-60.0,-23.6,-60.0
1,-30.852959553245647,-60.0,-23.6,-60.0
2,-28.844707098449966,-60.0,-23.6,-60.0
3,-29.753036821997753,-60.0,-23.6,-60.0
4,-29.919395424869435,-60.0,-23.6,-60.0
5,-29.461342254844997,-60.0,-23.6,-60.0
6,-29.4925218741694,-60.0,-23.6,-60.0
7,-30.288449573731704,-60.0,-23.6,-60.0
8,-29.800334204311646,-60.0,-23.6,-60.0
9,-29.032619767416733,-60.0,-23.6,-60.0
10,-30.29845918648222,-60.0,-23.6,-60.0
11,-29.27511439865523,-60.0,-23.6,-60.0
12,-29.02218673371489,-60.0,-23.6,-60.0
13,-30.54046488987801,-60.0,-23.6,-60.0
14,-29.311373659111275,-60.0,-23.6,-60.0
15,-29.378071156263225,-60.0,-23.6,-60.0
16,-30.367434270490836,-60.0,-23.6,-60.0
17,-29.210674386500454,-60.0,-23.6,-60.0
18,-29.58128135133269,-60.0,-23.6,-60.0
19,-30.475691673659387,-60.0,-23.6,-60.0
20,-28.781336224275805,-60.0,-23.6,-60.0
21,-29.8849313999039,-60.0,-23.6,-60.0
22,-29.985032428573138,-60.0,-23.6,-60.0
23,-29.381762264840514,-60.0,-23.6,-60.0
24,-29.483562826359307,-60.0,-23.6,-60.0
25,-29.748180829495684,-60.0,-23.6,-60.0
26,-29.80311629101709,-60.0,-23.6,-60.0
27,-28.83464631530299,-60.0,-23.6,-60.0
28,-30.520680705639588,-60.0,-23.6,-60.0
29,-29.044452702931082,-60.0,-23.6,-60.0
