Second,Average,Min,Max,Median
0,-22.44666558387231,-60.0,-16.4,-60.0
1,-21.44383649444553,-60.0,-16.4,-60.0
2,-24.700371715325144,-60.0,-16.4,-60.0
3,-21.95527334057192,-60.0,-16.4,-60.0
4,-22.027303710999753,-60.0,-16.4,-60.0
5,-23.533737986748676,-60.0,-16.4,-60.0
6,-21.782452396015323,-60.0,-16.4,-60.0
7,-21.901433613859936,-60.0,-16.4,-60.0
8,-23.711020818301233,-60.0,-16.4,-60.0
9,-21.9127436106751,-60.0,-16.4,-60.0
10,-21.857413010219137,-60.0,-16.4,-60.0
11,-23.412872057302216,-60.0,-16.4,-60.0
12,-22.37494639632468,-60.0,-16.4,-60.0
13,-21.16843148436565,-60.0,-16.4,-60.0
14,-24.85532842530549,-60.0,-16.4,-60.0
15,-22.065159116143942,-60.0,-16.4,-60.0
16,-21.550895009424465,-60.0,-16.4,-60.0
17,-24.716771176792385,-60.0,-16.4,-60.0
18,-22.03987124233356,-60.0,-16.4,-60.0
19,-22.046100268543288,-60.0,-16.4,-60.0
20,-23.562290206030646,-60.0,-16.4,-60.0
21,-21.838629591274078,-60.0,-16.4,-60.0
22,-21.49262771300666,-60.0,-16.4,-60.0
23,-24.05298172962668,-60.0,-16.4,-60.0
24,-21.82193003908834,-60.0,-16.4,-60.0
25,-21.77730490541833,-60.0,-16.4,-60.0
26,-23.947286812150622,-60.0,-16.4,-60.0
27,-21.805125728690406,-60.0,-16.4,-60.0
28,-22.042379475852254,-60.0,-16.4,-60.0
29,-23.174959846358718,-60.0,-16.4,-60.0
