Second,Average,Min,Max,Median
0,-35.61686964587751,-60.0,-29.199999999999996,-60.0
1,-34.958333331148424,-60.0,-29.199999999999996,-60.0
2,-36.99509032043704,-60.0,-29.599999999999994,-60.0
3,-35.201336867392484,-60.0,-29.199999999999996,-60.0
4,-36.35571923069245,-60.0,-29.199999999999996,-60.0
5,-35.21563098188089,-60.0,-29.199999999999996,-60.0
6,-35.58438257404079,-60.0,-29.199999999999996,-60.0
7,-35.95253787412383,-60.0,-29.199999999999996,-60.0
8,-35.37177136227194,-60.0,-29.199999999999996,-60.0
9,-37.520370706278904,-60.0,-29.599999999999994,-60.0
10,-34.8359748794342,-60.0,-29.199999999999996,-60.0
11,-35.46249904104357,-60.0,-29.199999999999996,-60.0
12,-37.3444391714759,-60.0,-29.599999999999994,-60.0
13,-35.41189588914471,-60.0,-29.599999999999994,-60.0
14,-37.05656446787102,-60.0,-29.599999999999994,-60.0
15,-36.16770309438166,-60.0,-29.599999999999994,-60.0
16,-35.9519620758542,-60.0,-29.599999999999994,-60.0
17,-36.218825962551875,-60.0,-30.0,-60.0
18,-36.15688372554124,-60.0,-29.599999999999994,-60.0
19,-36.30728526038894,-60.0,-30.0,-60.0
20,-36.35571609442462,-60.0,-29.599999999999994,-60.0
21,-35.53992076828316,-60.0,-29.599999999999994,-60.0
22,-36.77309436719669,-60.0,-29.599999999999994,-60.0
23,-35.38761625727569,-60.0,-29.599999999999994,-60.0
24,-35.96771409909777,-60.0,-29.599999999999994,-60.0
25,-36.080945466336445,-60.0,-29.599999999999994,-60.0
26,-36.02796459015423,-60.0,-29.599999999999994,-60.0
27,-37.45127218407518,-60.0,-29.599999999999994,-60.0
28,-35.15258619357268,-60.0,-29.599999999999994,-60.0
29,-35.92053776864282,-60.0,-29.599999999999994,-60.0
