Second,Average,Min,Max,Median
0,-40.737443332222114,-60.0,-32.0,-60.0
1,-39.380453354444185,-60.0,-32.0,-60.0
2,-38.28839928539538,-60.0,-32.8,-60.0
3,-40.43636913848062,-60.0,-32.0,-60.0
4,-39.21177343727555,-60.0,-32.0,-60.0
5,-39.291973132057386,-60.0,-32.8,-60.0
6,-39.34648099185926,-60.0,-31.6,-60.0
7,-39.1515056237827,-60.0,-33.2,-60.0
8,-38.84658420003913,-60.0,-31.6,-60.0
9,-39.5194221152378,-60.0,-31.6,-60.0
10,-39.11676618278729,-60.0,-31.6,-60.0
11,-40.925208774838865,-60.0,-32.8,-60.0
12,-38.67351510026501,-60.0,-32.8,-60.0
13,-40.25815849363592,-60.0,-32.4,-60.0
14,-38.86928410694858,-60.0,-32.8,-60.0
15,-38.93727920167491,-60.0,-32.0,-60.0
16,-40.24162360895038,-60.0,-32.8,-60.0
17,-38.7744529320441,-60.0,-32.0,-60.0
18,-39.77888477851691,-60.0,-32.8,-60.0
19,-39.6925104290276,-60.0,-32.8,-60.0
20,-38.66271603371298,-60.0,-32.0,-60.0
21,-40.012011964954254,-60.0,-32.4,-60.0
22,-38.210745257032116,-60.0,-32.4,-60.0
23,-38.86262315851031,-60.0,-32.4,-60.0
24,-40.42327692365905,-60.0,-32.8,-60.0
25,-38.671658025164206,-60.0,-32.8,-60.0
26,-39.4194902497002,-60.0,-32.8,-60.0
27,-39.4475263689391,-60.0,-32.4,-60.0
28,-38.81619918994763,-60.0,-31.6,-60.0
29,-39.18991171879227,-60.0,-32.8,-60.0
