Second,Average,Min,Max,Median
0,-25.793097751561326,-60.0,-20.0,-60.0
1,-27.289981874825614,-60.0,-20.0,-60.0
2,-25.695742326559326,-60.0,-20.0,-60.0
3,-25.155418133026856,-60.0,-20.0,-60.0
4,-27.3579717367995,-60.0,-20.0,-60.0
5,-25.783229766193347,-60.0,-20.0,-60.0
6,-25.16798663566601,-60.0,-20.0,-60.0
7,-27.12326513909965,-60.0,-20.0,-60.0
8,-26.376183207089703,-60.0,-20.0,-60.0
9,-24.90615264763473,-60.0,-19.599999999999994,-60.0
10,-27.7110162941198,-60.0,-20.0,-60.0
11,-25.604865026681217,-60.0,-20.0,-60.0
12,-25.328089052665913,-60.0,-20.0,-60.0
13,-27.214636679764574,-60.0,-20.0,-60.0
14,-26.1041254501794,-60.0,-20.0,-60.0
15,-24.727262588227216,-60.0,-20.0,-60.0
16,-27.56442532484077,-60.0,-20.0,-60.0
17,-25.498923362926575,-60.0,-20.0,-60.0
18,-25.3513890037029,-60.0,-20.0,-60.0
19,-27.856664444794475,-60.0,-20.0,-60.0
20,-25.7487594056651,-60.0,-20.0,-60.0
21,-25.29695915949093,-60.0,-20.0,-60.0
22,-27.589305279931388,-60.0,-20.0,-60.0
23,-25.616010553212053,-60.0,-20.0,-60.0
24,-25.28392712001056,-60.0,-20.0,-60.0
25,-27.314947689910237,-60.0,-19.599999999999994,-60.0
26,-25.659981608848955,-60.0,-20.0,-60.0
27,-25.330974336508273,-60.0,-20.0,-60.0
28,-27.387917397892775,-60.0,-20.0,-60.0
29,-25.457167595561057,-60.0,-19.599999999999994,-60.0
