Second,Average,Min,Max,Median
0,-29.052964493614468,-60.0,-24.0,-60.0
1,-31.876341480214982,-60.0,-24.0,-60.0
2,-29.447881800081205,-60.0,-24.0,-60.0
3,-29.09147951341445,-60.0,-24.0,-60.0
4,-30.9795445246043,-60.0,-24.0,-60.0
5,-30.2693327309972,-60.0,-24.0,-60.0
6,-28.970237416826926,-60.0,-24.0,-60.0
7,-30.930847139076523,-60.0,-24.0,-60.0
8,-30.190398698900104,-60.0,-24.0,-60.0
9,-29.04344278537801,-60.0,-24.0,-60.0
10,-30.963998421626226,-60.0,-24.0,-60.0
11,-29.96704229961251,-60.0,-24.0,-60.0
12,-29.021536775614575,-60.0,-24.0,-60.0
13,-30.95434378267942,-60.0,-24.0,-60.0
14,-30.443135292463488,-60.0,-24.0,-60.0
15,-29.267391995517876,-60.0,-24.0,-60.0
16,-30.704070306522336,-60.0,-24.0,-60.0
17,-30.121584633084698,-60.0,-24.0,-60.0
18,-28.88336571017249,-60.0,-24.0,-60.0
19,-31.216359095155973,-60.0,-24.0,-60.0
20,-29.817724866078557,-60.0,-24.0,-60.0
21,-30.120711401801973,-60.0,-24.0,-60.0
22,-30.09363721984481,-60.0,-24.0,-60.0
23,-29.834454911080613,-60.0,-24.0,-60.0
24,-30.231750047495723,-60.0,-24.0,-60.0
25,-30.018303337649645,-60.0,-24.0,-60.0
26,-29.782316913470158,-60.0,-24.0,-60.0
27,-30.561773919237893,-60.0,-24.0,-60.0
28,-29.932836092643015,-60.0,-24.0,-60.0
29,-29.724748074854624,-60.0,-24.0,-60.0
