Second,Average,Min,Max,Median
0,-57.279126574080976,-60.0,-42.0,-60.0
1,-58.34517377017876,-60.0,-43.2,-60.0
2,-58.20091991800861,-60.0,-42.400000000000006,-60.0
3,-57.511035863227605,-60.0,-43.2,-60.0
4,-58.13044328119518,-60.0,-40.8,-60.0
5,-58.43863579106778,-60.0,-43.6,-60.0
6,-57.4740969866552,-60.0,-40.8,-60.0
7,-57.92694893297964,-60.0,-43.2,-60.0
8,-57.866940616472576,-60.0,-42.8,-60.0
9,-56.63460172810031,-60.0,-39.199999999999996,-60.0
10,-57.02639288496808,-60.0,-40.0,-60.0
11,-58.67623471931128,-60.0,-46.8,-60.0
12,-58.14851814233501,-60.0,-42.400000000000006,-60.0
13,-57.03943597830151,-60.0,-40.0,-60.0
14,-58.25877745387913,-60.0,-42.400000000000006,-60.0
15,-58.066020472126205,-60.0,-42.8,-60.0
16,-57.926651669000215,-60.0,-42.8,-60.0
17,-55.9258653363485,-60.0,-39.599999999999994,-60.0
18,-58.8279804154855,-60.0,-44.8,-60.0
19,-57.711143122150226,-60.0,-43.2,-60.0
20,-56.4078064636842,-60.0,-41.6,-60.0
21,-57.017301208496924,-60.0,-42.400000000000006,-60.0
22,-58.36013475831923,-60.0,-45.599999999999994,-60.0
23,-58.19391688475918,-60.0,-42.0,-60.0
24,-56.823342568478374,-60.0,-41.6,-60.0
25,-56.84683305524602,-60.0,-39.599999999999994,-60.0
26,-58.25381734202848,-60.0,-43.2,-60.0
27,-56.933098766260684,-60.0,-42.0,-60.0
28,-57.122756532686054,-60.0,-42.0,-60.0
29,-57.64735242260008,-60.0,-43.2,-60.0
