Second,Average,Min,Max,Median
0,-24.860760608720362,-60.0,-19.599999999999994,-60.0
1,-26.036531636540097,-60.0,-19.599999999999994,-60.0
2,-25.764225761372238,-60.0,-19.599999999999994,-60.0
3,-25.00617136114963,-60.0,-19.599999999999994,-60.0
4,-26.183443481953553,-60.0,-19.599999999999994,-60.0
5,-26.09139012063196,-60.0,-19.599999999999994,-60.0
6,-24.851571517675804,-60.0,-19.599999999999994,-60.0
7,-26.317077868556517,-60.0,-19.599999999999994,-60.0
8,-25.889991380721572,-60.0,-19.599999999999994,-60.0
9,-24.951517764831998,-60.0,-19.599999999999994,-57.599999999999994
10,-26.097895258769512,-60.0,-19.599999999999994,-60.0
11,-25.948409847032757,-60.0,-19.599999999999994,-60.0
12,-25.09035036830374,-60.0,-19.599999999999994,-60.0
13,-26.392347067447773,-60.0,-19.599999999999994,-60.0
14,-25.561466534624657,-60.0,-19.599999999999994,-60.0
15,-25.090072355251042,-60.0,-19.599999999999994,-60.0
16,-26.533250089546748,-60.0,-19.599999999999994,-60.0
17,-25.626487328958618,-60.0,-19.599999999999994,-60.0
18,-25.02144356312671,-60.0,-19.599999999999994,-60.0
19,-26.224017540632744,-60.0,-19.599999999999994,-60.0
20,-25.82847909223971,-60.0,-19.599999999999994,-60.0
21,-24.93565150723716,-60.0,-19.599999999999994,-60.0
22,-26.38647978108066,-60.0,-19.599999999999994,-60.0
23,-25.744234300281054,-60.0,-19.599999999999994,-60.0
24,-24.877114756192505,-60.0,-19.599999999999994,-60.0
25,-26.651162879053793,-60.0,-19.599999999999994,-60.0
26,-25.633381043852715,-60.0,-19.599999999999994,-60.0
27,-24.79071330788097,-60.0,-19.599999999999994,-60.0
28,-26.428206074155973,-60.0,-19.599999999999994,-60.0
29,-25.58798905641007,-60.0,-19.599999999999994,-60.0
