Second,Average,Min,Max,Median
0,-19.94894447493816,-60.0,-14.399999999999999,-60.0
1,-20.76127904639057,-60.0,-14.399999999999999,-60.0
2,-20.037167050272867,-60.0,-14.399999999999999,-60.0
3,-20.87957535536522,-60.0,-14.399999999999999,-60.0
4,-20.144411992909145,-60.0,-14.399999999999999,-60.0
5,-20.110445480613272,-60.0,-14.399999999999999,-60.0
6,-20.518364105074337,-60.0,-14.399999999999999,-60.0
7,-20.584777592088287,-60.0,-14.399999999999999,-60.0
8,-20.221181883942506,-60.0,-14.399999999999999,-60.0
9,-20.772197809723384,-60.0,-14.399999999999999,-60.0
10,-20.60204432558676,-60.0,-14.399999999999999,-60.0
11,-19.768965909628562,-60.0,-14.399999999999999,-60.0
12,-20.522701551226437,-60.0,-14.399999999999999,-60.0
13,-20.792207592657938,-60.0,-14.399999999999999,-60.0
14,-20.801993301523535,-60.0,-14.399999999999999,-60.0
15,-19.932707243128313,-60.0,-14.399999999999999,-60.0
16,-20.750434812824693,-60.0,-14.399999999999999,-60.0
17,-20.398749131800543,-60.0,-14.399999999999999,-60.0
18,-19.84793413407156,-60.0,-14.399999999999999,-60.0
19,-20.81228904537047,-60.0,-14.399999999999999,-60.0
20,-20.682459999292725,-60.0,-14.399999999999999,-60.0
21,-19.946980782001123,-60.0,-14.399999999999999,-60.0
22,-20.803827096241733,-60.0,-14.399999999999999,-60.0
23,-20.0931119438916,-60.0,-14.399999999999999,-60.0
24,-20.667220419499948,-60.0,-14.399999999999999,-60.0
25,-20.45720766383691,-60.0,-14.399999999999999,-60.0
26,-20.28766819864362,-60.0,-14.399999999999999,-60.0
27,-20.71491415834867,-60.0,-14.399999999999999,-60.0
28,-20.46872566862961,-60.0,-14.399999999999999,-60.0
29,-20.202854605249865,-60.0,-14.399999999999999,-60.0
