Second,Average,Min,Max,Median
0,-41.83205160480323,-60.0,-31.6,-60.0
1,-39.54700282305759,-60.0,-32.4,-60.0
2,-40.33483317138102,-60.0,-33.6,-60.0
3,-41.459990564992225,-60.0,-33.6,-60.0
4,-39.163569377141535,-60.0,-32.8,-60.0
5,-40.0070179082617,-60.0,-33.6,-60.0
6,-40.7942314704723,-60.0,-33.6,-60.0
7,-39.43942593071904,-60.0,-33.6,-60.0
8,-40.414798097492586,-60.0,-32.4,-60.0
9,-41.48471602127685,-60.0,-31.6,-60.0
10,-39.067876500590934,-60.0,-33.6,-60.0
11,-39.785333829457144,-60.0,-31.6,-60.0
12,-41.49014892463519,-60.0,-31.6,-60.0
13,-39.84279404448439,-60.0,-32.8,-60.0
14,-39.489582024653444,-60.0,-33.6,-60.0
15,-41.551541567879056,-60.0,-33.6,-60.0
16,-39.70607792769855,-60.0,-32.4,-60.0
17,-39.64362940825712,-60.0,-33.6,-60.0
18,-41.7504226271157,-60.0,-33.2,-60.0
19,-39.723541175624725,-60.0,-33.6,-60.0
20,-40.32541376206864,-60.0,-34.4,-60.0
21,-41.66224060381786,-60.0,-31.6,-60.0
22,-39.57788035843788,-60.0,-32.4,-60.0
23,-40.02086960974668,-60.0,-33.6,-60.0
24,-40.521248818354366,-60.0,-31.6,-60.0
25,-39.162309469067374,-60.0,-32.0,-60.0
26,-40.97828037697046,-60.0,-34.0,-60.0
27,-40.205116602075094,-60.0,-32.4,-60.0
28,-40.107720760161214,-60.0,-32.4,-60.0
29,-39.4429111812942,-60.0,-31.6,-60.0
