Second,Average,Min,Max,Median
0,-40.99644957730553,-60.0,-32.8,-60.0
1,-40.175519130029265,-60.0,-34.4,-60.0
2,-42.60321435232516,-60.0,-33.2,-60.0
3,-40.82978837570407,-60.0,-34.4,-60.0
4,-40.52291813048016,-60.0,-34.4,-60.0
5,-41.840125877303436,-60.0,-34.4,-60.0
6,-41.00522779333447,-60.0,-33.2,-60.0
7,-41.0161798032301,-60.0,-33.2,-60.0
8,-41.76107858188806,-60.0,-34.4,-60.0
9,-41.16164071891693,-60.0,-34.800000000000004,-60.0
10,-40.610851257726814,-60.0,-34.800000000000004,-60.0
11,-41.94841793512559,-60.0,-32.8,-60.0
12,-40.28829162069678,-60.0,-32.8,-60.0
13,-41.38511635048581,-60.0,-34.4,-60.0
14,-42.49417887761342,-60.0,-34.800000000000004,-60.0
15,-40.173377868754415,-60.0,-33.6,-60.0
16,-42.112883304626834,-60.0,-34.4,-60.0
17,-41.79978900117379,-60.0,-33.6,-60.0
18,-40.764460694774215,-60.0,-33.2,-60.0
19,-40.9974054784254,-60.0,-32.8,-60.0
20,-41.243805623974,-60.0,-34.4,-60.0
21,-41.32377895341187,-60.0,-33.2,-60.0
22,-41.43217024439339,-60.0,-33.2,-60.0
23,-41.165304332638385,-60.0,-32.8,-60.0
24,-40.78067635497131,-60.0,-34.4,-60.0
25,-41.50631123509414,-60.0,-34.800000000000004,-60.0
26,-41.251875321538975,-60.0,-32.8,-60.0
27,-41.00523284665469,-60.0,-34.4,-60.0
28,-40.59308379678255,-60.0,-34.4,-60.0
29,-42.18320811760154,-60.0,-33.6,-60.0
30,-32.8,-32.8,-32.8,-32.8
