Second,Average,Min,Max,Median
0,-43.96356215740013,-60.0,-37.199999999999996,-60.0
1,-44.26484953926425,-60.0,-32.8,-60.0
2,-46.38669591384037,-60.0,-37.199999999999996,-60.0
3,-43.347453189661714,-60.0,-34.0,-60.0
4,-45.29875434063108,-60.0,-37.199999999999996,-60.0
5,-45.30707028247167,-60.0,-34.4,-60.0
6,-44.214567044677516,-60.0,-37.199999999999996,-60.0
7,-45.34792782108396,-60.0,-37.199999999999996,-60.0
8,-45.025000240485475,-60.0,-34.0,-60.0
9,-44.27767239984456,-60.0,-37.199999999999996,-60.0
10,-44.02739499744192,-60.0,-37.199999999999996,-60.0
11,-45.431253326587864,-60.0,-34.0,-60.0
12,-43.22469991953602,-60.0,-32.8,-60.0
13,-43.73426729388594,-60.0,-36.8,-60.0
14,-46.482435640854696,-60.0,-37.199999999999996,-60.0
15,-43.58989018592676,-60.0,-37.199999999999996,-60.0
16,-44.503122456536055,-60.0,-36.39999999999999,-60.0
17,-44.450943178538644,-60.0,-34.0,-60.0
18,-44.00947877043318,-60.0,-37.199999999999996,-60.0
19,-44.161788855769196,-60.0,-34.0,-60.0
20,-44.61783828493792,-60.0,-36.8,-60.0
21,-43.006445503910314,-60.0,-34.0,-60.0
22,-44.50498787152826,-60.0,-32.8,-60.0
23,-45.59043531726659,-60.0,-38.4,-60.0
24,-43.95119922318956,-60.0,-34.800000000000004,-60.0
25,-44.22451292499329,-60.0,-36.8,-60.0
26,-44.24594578553294,-60.0,-32.8,-60.0
27,-44.22529384479304,-60.0,-32.8,-60.0
28,-45.191583525638165,-60.0,-34.0,-60.0
29,-43.864337452451004,-60.0,-32.8,-60.0
30,-60.0,-60.0,-60.0,-60.0
