Second,Average,Min,Max,Median
0,-42.71204784535237,-60.0,-34.800000000000004,-60.0
1,-42.26134518874307,-60.0,-34.4,-60.0
2,-42.165951069980984,-60.0,-34.0,-60.0
3,-43.06615805631495,-60.0,-36.39999999999999,-60.0
4,-46.809242453607574,-60.0,-38.8,-60.0
5,-43.35295858199761,-60.0,-36.8,-60.0
6,-43.72019358156207,-60.0,-34.4,-60.0
7,-43.458357842053275,-60.0,-35.599999999999994,-60.0
8,-42.142721038975,-60.0,-36.39999999999999,-60.0
9,-44.590344914326536,-60.0,-34.4,-60.0
10,-43.078057357076396,-60.0,-34.4,-60.0
11,-42.906249244998484,-60.0,-35.199999999999996,-60.0
12,-43.06928309148471,-60.0,-34.4,-60.0
13,-42.75450258120114,-60.0,-36.39999999999999,-60.0
14,-42.35593709102428,-60.0,-36.39999999999999,-60.0
15,-43.97964287907611,-60.0,-35.199999999999996,-60.0
16,-42.8775838010022,-60.0,-36.39999999999999,-60.0
17,-42.58684068519004,-60.0,-36.39999999999999,-60.0
18,-43.86418372322535,-60.0,-35.199999999999996,-60.0
19,-43.305944471950355,-60.0,-35.199999999999996,-60.0
20,-43.29159914236446,-60.0,-36.8,-60.0
21,-43.14198312673583,-60.0,-35.199999999999996,-60.0
22,-42.881374162009784,-60.0,-36.39999999999999,-60.0
23,-42.277180117432344,-60.0,-36.39999999999999,-60.0
24,-43.33092692177557,-60.0,-34.800000000000004,-60.0
25,-43.03894365238638,-60.0,-36.39999999999999,-60.0
26,-41.36804194461299,-60.0,-34.4,-60.0
27,-44.375529679147974,-60.0,-35.199999999999996,-60.0
28,-41.97801815964519,-60.0,-34.800000000000004,-60.0
29,-42.90444823785678,-60.0,-35.99999999999999,-60.0
