Second,Average,Min,Max,Median
0,-22.723329261419664,-60.0,-16.0,-60.0
1,-22.02097305208934,-60.0,-16.0,-60.0
2,-21.4960118550035,-60.0,-16.0,-60.0
3,-22.75094747808022,-60.0,-16.0,-60.0
4,-22.082000441916986,-60.0,-16.0,-60.0
5,-21.736171277322377,-60.0,-16.0,-60.0
6,-23.37647467231299,-60.0,-16.0,-60.0
7,-21.737212464586563,-60.0,-16.0,-60.0
8,-21.611960395720253,-60.0,-16.0,-60.0
9,-22.403557016414087,-60.0,-16.0,-60.0
10,-21.782809378251255,-60.0,-16.0,-60.0
11,-22.406370773678344,-60.0,-16.0,-60.0
12,-22.23552931291772,-60.0,-16.0,-60.0
13,-22.2065357907007,-60.0,-16.0,-60.0
14,-21.956805324798452,-60.0,-16.0,-60.0
15,-23.08596674205484,-60.0,-16.0,-60.0
16,-21.566460815650164,-60.0,-16.0,-60.0
17,-21.848001218748582,-60.0,-16.0,-60.0
18,-23.198949036586875,-60.0,-16.0,-60.0
19,-21.73247083113434,-60.0,-16.0,-60.0
20,-21.821816705345093,-60.0,-16.0,-60.0
21,-23.060649648088333,-60.0,-16.0,-60.0
22,-21.583354783267552,-60.0,-16.0,-60.0
23,-21.880258021455596,-60.0,-16.0,-60.0
24,-22.14824923235408,-60.0,-16.0,-60.0
25,-21.81714897460397,-60.0,-16.0,-60.0
26,-22.362273048694206,-60.0,-16.0,-60.0
27,-22.175313757639437,-60.0,-16.0,-60.0
28,-21.78574383771892,-60.0,-16.0,-60.0
29,-22.40791797314406,-60.0,-16.0,-60.0
