Second,Average,Min,Max,Median
0,-30.64713689335299,-60.0,-23.6,-60.0
1,-28.671216620206383,-60.0,-23.6,-60.0
2,-31.019463608403747,-60.0,-23.6,-60.0
3,-29.476978197002616,-60.0,-23.6,-60.0
4,-29.38986884125725,-60.0,-23.6,-60.0
5,-29.878333439195135,-60.0,-23.6,-60.0
6,-29.62011322589765,-60.0,-23.6,-60.0
7,-29.041073904164648,-60.0,-23.6,-60.0
8,-29.392054408304567,-60.0,-23.6,-60.0
9,-30.392217580016005,-60.0,-23.6,-60.0
10,-29.15338695877386,-60.0,-23.6,-60.0
11,-29.86465814602436,-60.0,-23.6,-60.0
12,-29.746105327643548,-60.0,-23.6,-60.0
13,-29.412521542737693,-60.0,-23.6,-60.0
14,-29.224258736338996,-60.0,-23.6,-60.0
15,-30.96198907909232,-60.0,-23.6,-60.0
16,-28.38849302501174,-60.0,-23.6,-60.0
17,-29.742797521085063,-60.0,-23.6,-60.0
18,-29.938800464529894,-60.0,-23.6,-60.0
19,-28.978911516501714,-60.0,-23.6,-60.0
20,-29.82489302643119,-60.0,-23.6,-60.0
21,-30.084374215148305,-60.0,-23.6,-60.0
22,-29.409343904258947,-60.0,-23.6,-60.0
23,-29.173135382627557,-60.0,-23.6,-60.0
24,-30.069669383884747,-60.0,-23.6,-60.0
25,-29.557027378210318,-60.0,-23.6,-60.0
26,-29.40461228885254,-60.0,-23.6,-60.0
27,-29.807626395846167,-60.0,-23.6,-60.0
28,-29.426341867213427,-60.0,-23.6,-60.0
29,-30.817786403948727,-60.0,-23.6,-60.0
