Second,Average,Min,Max,Median
0,-22.920692764620068,-60.0,0.0,-60.0
1,-41.279219145379855,-60.0,-33.2,-60.0
2,-38.96256078962571,-60.0,-31.6,-60.0
3,-39.41655525756721,-60.0,-33.2,-60.0
4,-41.14828932725294,-60.0,-31.6,-60.0
5,-38.447006988975126,-60.0,-33.2,-60.0
6,-39.71853410333847,-60.0,-33.2,-60.0
7,-39.994460412103166,-60.0,-32.0,-60.0
8,-39.238614144561645,-60.0,-32.0,-60.0
9,-39.54328143922154,-60.0,-32.0,-60.0
10,-39.58280434334136,-60.0,-32.0,-60.0
11,-39.252049370589205,-60.0,-32.0,-60.0
12,-39.736973385356656,-60.0,-33.6,-60.0
13,-39.641734933548875,-60.0,-32.0,-60.0
14,-39.96810951834832,-60.0,-32.0,-60.0
15,-39.00022072756633,-60.0,-32.4,-60.0
16,-41.545628078804754,-60.0,-33.2,-60.0
17,-39.03396107896019,-60.0,-32.4,-60.0
18,-39.51627337795068,-60.0,-33.2,-60.0
19,-40.98794918541749,-60.0,-32.0,-60.0
20,-38.69843047701359,-60.0,-31.6,-60.0
21,-39.24218864422984,-60.0,-33.2,-60.0
22,-41.25735103425011,-60.0,-33.2,-60.0
23,-38.35285420874292,-60.0,-33.2,-60.0
24,-39.719651520770434,-60.0,-31.6,-60.0
25,-39.29242221742247,-60.0,-33.2,-60.0
26,-39.659257725769315,-60.0,-33.2,-60.0
27,-39.645101212809756,-60.0,-32.0,-60.0
28,-39.926545041196455,-60.0,-32.0,-60.0
29,-39.191015644959506,-60.0,-32.0,-60.0
