Second,Average,Min,Max,Median
0,-29.160409911794364,-60.0,-22.799999999999997,-60.0
1,-29.05882596866748,-60.0,-22.799999999999997,-60.0
2,-28.45663190490864,-60.0,-22.799999999999997,-60.0
3,-29.294907200136855,-60.0,-22.799999999999997,-60.0
4,-28.704510201238502,-60.0,-22.799999999999997,-60.0
5,-28.24195583599529,-60.0,-22.799999999999997,-60.0
6,-29.176868829139746,-60.0,-22.799999999999997,-60.0
7,-29.037877029016677,-60.0,-22.799999999999997,-60.0
8,-28.226965555576854,-60.0,-22.799999999999997,-60.0
9,-29.593779389538994,-60.0,-22.799999999999997,-60.0
10,-28.999776192840198,-60.0,-22.799999999999997,-60.0
11,-28.79975475650239,-60.0,-22.799999999999997,-60.0
12,-28.959589520438996,-60.0,-22.799999999999997,-60.0
13,-29.443596170712144,-60.0,-22.799999999999997,-60.0
14,-28.284330648706483,-60.0,-22.799999999999997,-60.0
15,-28.830352605725565,-60.0,-22.799999999999997,-60.0
16,-29.090299828916972,-60.0,-22.799999999999997,-60.0
17,-28.340021462662385,-60.0,-22.799999999999997,-60.0
18,-29.19561430026032,-60.0,-22.799999999999997,-60.0
19,-29.020720897203272,-60.0,-22.799999999999997,-60.0
20,-28.40149334198277,-60.0,-22.799999999999997,-60.0
21,-29.248271962176446,-60.0,-22.799999999999997,-60.0
22,-28.930614307038937,-60.0,-22.799999999999997,-60.0
23,-28.32583894039643,-60.0,-22.799999999999997,-60.0
24,-29.406185347900514,-60.0,-22.799999999999997,-60.0
25,-29.077347541049402,-60.0,-22.799999999999997,-60.0
26,-28.237021429613655,-60.0,-22.799999999999997,-60.0
27,-29.541496545742373,-60.0,-22.799999999999997,-60.0
28,-28.890424288321327,-60.0,-22.799999999999997,-60.0
29,-28.37739067186634,-60.0,-22.799999999999997,-60.0
