Second,Average,Min,Max,Median
0,-40.13303238048656,-60.0,-30.0,-60.0
1,-41.62429305871403,-60.0,-33.2,-60.0
2,-39.223955574089885,-60.0,-33.2,-60.0
3,-41.87230241174291,-60.0,-31.199999999999996,-60.0
4,-40.50884847322733,-60.0,-33.2,-60.0
5,-39.595063256479655,-60.0,-30.0,-60.0
6,-40.967321547903325,-60.0,-30.0,-60.0
7,-39.9899513448436,-60.0,-33.2,-60.0
8,-39.17981750072298,-60.0,-31.199999999999996,-60.0
9,-41.341224170336986,-60.0,-31.199999999999996,-60.0
10,-39.90785855261623,-60.0,-30.0,-60.0
11,-38.88895841627542,-60.0,-33.2,-60.0
12,-41.03631542018708,-60.0,-31.199999999999996,-60.0
13,-39.60434117419713,-60.0,-30.799999999999997,-60.0
14,-40.99059809013149,-60.0,-33.2,-60.0
15,-39.8500673082301,-60.0,-30.799999999999997,-60.0
16,-39.83952437953979,-60.0,-30.799999999999997,-60.0
17,-40.321114558426785,-60.0,-33.2,-60.0
18,-39.79148670264864,-60.0,-30.799999999999997,-60.0
19,-41.727303883969924,-60.0,-33.2,-60.0
20,-39.211128631912416,-60.0,-30.0,-60.0
21,-40.45196134666349,-60.0,-30.0,-60.0
22,-39.985146734464564,-60.0,-33.2,-60.0
23,-39.9701823829339,-60.0,-30.799999999999997,-60.0
24,-40.3851094191089,-60.0,-32.0,-60.0
25,-40.02836609429211,-60.0,-33.2,-60.0
26,-39.896612394621265,-60.0,-30.0,-60.0
27,-40.258096701813244,-60.0,-30.0,-60.0
28,-40.41152368896075,-60.0,-30.0,-60.0
29,-39.97859988609473,-60.0,-30.4,-60.0
