Second,Average,Min,Max,Median
0,-28.431185577918193,-60.0,-22.0,-60.0
1,-27.9877683742438,-60.0,-22.0,-60.0
2,-27.926052023558587,-60.0,-22.0,-60.0
3,-27.92364479977559,-60.0,-21.6,-60.0
4,-28.56412230153529,-60.0,-22.0,-60.0
5,-27.28555374964657,-60.0,-21.6,-60.0
6,-28.801675320584682,-60.0,-21.6,-60.0
7,-28.000409082148714,-60.0,-22.0,-60.0
8,-27.333534302132495,-60.0,-21.6,-60.0
9,-28.668161900303684,-60.0,-21.6,-60.0
10,-28.22305136550372,-60.0,-22.0,-60.0
11,-27.3945446266318,-60.0,-22.0,-60.0
12,-28.66136658481882,-60.0,-21.6,-60.0
13,-27.913142467220563,-60.0,-22.0,-60.0
14,-27.44112121995341,-60.0,-21.6,-60.0
15,-28.105141245761818,-60.0,-22.0,-60.0
16,-28.149508610658422,-60.0,-22.0,-60.0
17,-27.832527495414773,-60.0,-21.6,-60.0
18,-28.288672353578672,-60.0,-22.0,-60.0
19,-28.108578496217007,-60.0,-22.0,-60.0
20,-27.83881436725001,-60.0,-22.0,-60.0
21,-28.07503095914893,-60.0,-22.0,-60.0
22,-28.65339594101169,-60.0,-22.0,-60.0
23,-27.096003470469853,-60.0,-22.0,-60.0
24,-28.588532063335098,-60.0,-21.6,-60.0
25,-28.168510405738708,-60.0,-22.0,-60.0
26,-27.246229006153328,-60.0,-21.6,-60.0
27,-28.641602943177844,-60.0,-21.6,-60.0
28,-28.01218754350865,-60.0,-22.0,-60.0
29,-27.268515621852508,-60.0,-22.0,-60.0
