Second,Average,Min,Max,Median
0,-40.95641184989404,-60.0,-34.0,-60.0
1,-39.84634665080198,-60.0,-34.0,-60.0
2,-41.77066176869023,-60.0,-34.0,-60.0
3,-40.32294687448874,-60.0,-32.8,-60.0
4,-39.81055827795393,-60.0,-32.8,-60.0
5,-41.75048791517001,-60.0,-32.8,-60.0
6,-40.514453879377285,-60.0,-33.6,-60.0
7,-39.85626460700432,-60.0,-34.0,-60.0
8,-41.11004021410159,-60.0,-32.4,-60.0
9,-40.62556810578532,-60.0,-32.8,-60.0
10,-40.02790146906381,-60.0,-34.0,-60.0
11,-41.406984656146726,-60.0,-34.0,-60.0
12,-40.42737018312835,-60.0,-32.0,-60.0
13,-39.60926766586581,-60.0,-33.6,-60.0
14,-41.462523490871774,-60.0,-32.8,-60.0
15,-40.86792034970731,-60.0,-34.0,-60.0
16,-39.763270788364686,-60.0,-34.0,-60.0
17,-41.121645502444366,-60.0,-32.0,-60.0
18,-40.239388103254825,-60.0,-32.0,-60.0
19,-40.29213025881952,-60.0,-34.0,-60.0
20,-41.2371457327654,-60.0,-34.4,-60.0
21,-40.52517844530041,-60.0,-34.0,-60.0
22,-40.13429922582308,-60.0,-32.8,-60.0
23,-41.295839736200996,-60.0,-34.0,-60.0
24,-41.42270300277079,-60.0,-32.4,-60.0
25,-40.436993529593636,-60.0,-34.800000000000004,-60.0
26,-42.71330829971394,-60.0,-32.8,-60.0
27,-39.861640170845824,-60.0,-32.0,-60.0
28,-39.59645787005507,-60.0,-34.0,-60.0
29,-41.31586711187633,-60.0,-32.4,-60.0
