Second,Average,Min,Max,Median
0,-19.298169749298523,-60.0,-13.599999999999994,-60.0
1,-20.109762302143523,-60.0,-13.599999999999994,-60.0
2,-19.791671306446425,-60.0,-13.599999999999994,-60.0
3,-19.03156591413525,-60.0,-13.599999999999994,-60.0
4,-19.84469354671527,-60.0,-13.599999999999994,-60.0
5,-19.952780156852043,-60.0,-13.599999999999994,-60.0
6,-19.316298472567063,-60.0,-13.599999999999994,-60.0
7,-19.87211659543612,-60.0,-13.599999999999994,-60.0
8,-19.77140640386032,-60.0,-13.599999999999994,-60.0
9,-19.380428717372517,-60.0,-13.599999999999994,-60.0
10,-19.756828551889956,-60.0,-13.599999999999994,-60.0
11,-19.812895083607483,-60.0,-13.599999999999994,-60.0
12,-19.17625285962176,-60.0,-13.599999999999994,-60.0
13,-19.973027400762295,-60.0,-13.599999999999994,-60.0
14,-20.41101170454033,-60.0,-13.599999999999994,-60.0
15,-18.58547654561683,-60.0,-13.599999999999994,-60.0
16,-20.004484968956127,-60.0,-13.599999999999994,-60.0
17,-20.43038412815641,-60.0,-13.599999999999994,-60.0
18,-18.654279305049442,-60.0,-13.599999999999994,-60.0
19,-20.251552246414064,-60.0,-13.599999999999994,-60.0
20,-20.247183580205764,-60.0,-13.599999999999994,-60.0
21,-18.74512706318353,-60.0,-13.599999999999994,-60.0
22,-20.12311757634931,-60.0,-13.599999999999994,-60.0
23,-19.808298228264103,-60.0,-13.599999999999994,-60.0
24,-19.472957834977972,-60.0,-13.599999999999994,-60.0
25,-19.72789926371844,-60.0,-13.599999999999994,-60.0
26,-19.82498326967384,-60.0,-13.599999999999994,-60.0
27,-19.411848592964628,-60.0,-13.599999999999994,-60.0
28,-19.83558627290642,-60.0,-13.599999999999994,-60.0
29,-19.498872102773017,-60.0,-13.599999999999994,-60.0
