Second,Average,Min,Max,Median
0,-36.0786163515689,-60.0,-18.4,-60.0
1,-36.18137404152205,-60.0,-18.4,-60.0
2,-36.640012547568304,-60.0,-18.4,-60.0
3,-33.93695793494875,-60.0,-18.4,-60.0
4,-35.84200699133285,-60.0,-18.4,-60.0
5,-36.40055203686529,-60.0,-18.4,-60.0
6,-35.899813056593494,-60.0,-18.4,-60.0
7,-35.49258856117777,-60.0,-18.4,-60.0
8,-35.47073591928977,-60.0,-18.4,-60.0
9,-33.618972015232096,-60.0,-18.4,-60.0
10,-38.356690892991445,-60.0,-18.4,-60.0
11,-36.618787239378655,-60.0,-18.4,-60.0
12,-34.40864615170821,-60.0,-18.4,-60.0
13,-38.71713330681099,-60.0,-18.4,-60.0
14,-38.35340400100782,-60.0,-18.4,-60.0
15,-36.6115139549455,-60.0,-18.4,-60.0
16,-36.182577142290675,-60.0,-18.4,-60.0
17,-35.03707105897816,-60.0,-18.4,-60.0
18,-35.070872365787736,-60.0,-18.4,-60.0
19,-35.563539124848035,-60.0,-18.4,-60.0
20,-38.583990878279685,-60.0,-18.4,-60.0
21,-35.47098303129236,-60.0,-18.4,-60.0
22,-36.58405869547738,-60.0,-18.4,-60.0
23,-35.32244016241283,-60.0,-18.4,-60.0
24,-36.10601349208472,-60.0,-18.4,-60.0
25,-36.61864559028007,-60.0,-18.4,-60.0
26,-36.48565288644909,-60.0,-18.4,-60.0
27,-35.97719971154448,-60.0,-18.4,-60.0
28,-36.53265226151732,-60.0,-18.4,-60.0
29,-34.657762830833995,-60.0,-18.4,-60.0
