Second,Average,Min,Max,Median
0,-35.80812443951086,-60.0,-29.199999999999996,-55.75868464828468
1,-35.77511133684931,-60.0,-29.599999999999994,-57.19999999999999
2,-36.55962641087725,-60.0,-27.599999999999994,-59.19999999999999
3,-34.34680024134869,-60.0,-29.599999999999994,-50.8
4,-36.4858603929889,-60.0,-29.599999999999994,-57.98160530437833
5,-35.55267390529795,-60.0,-28.4,-55.19999999999999
6,-35.532033582577526,-60.0,-29.599999999999994,-54.8
7,-35.785634894857246,-60.0,-27.999999999999993,-56.8
8,-35.66156677909785,-60.0,-28.4,-56.19539645663692
9,-34.790988958956454,-60.0,-29.199999999999996,-53.2
10,-36.71414742602045,-60.0,-27.599999999999994,-59.395396456636924
11,-35.729122380505316,-60.0,-29.599999999999994,-59.19999999999999
12,-34.630084660764425,-60.0,-29.199999999999996,-52.0
13,-36.64995826871147,-60.0,-28.4,-57.758684648284685
14,-35.453295665242635,-60.0,-27.999999999999993,-55.18160530437833
15,-35.04260457675658,-60.0,-29.199999999999996,-55.79539645663693
16,-35.531840738766995,-60.0,-29.599999999999994,-54.78160530437833
17,-35.96976676012493,-60.0,-27.599999999999994,-58.99539645663693
18,-34.71336105373946,-60.0,-27.599999999999994,-51.2
19,-36.22839306501356,-60.0,-28.799999999999997,-56.99539645663692
20,-35.596139842995996,-60.0,-28.4,-52.8
21,-35.50181234803305,-60.0,-29.199999999999996,-54.400000000000006
22,-35.87448007894847,-60.0,-29.599999999999994,-58.99539645663693
23,-35.80922377155187,-60.0,-27.999999999999993,-56.8
24,-35.29918401868742,-60.0,-29.199999999999996,-56.8
25,-35.46663781822197,-60.0,-29.199999999999996,-58.39999999999999
26,-35.96089737714188,-60.0,-29.199999999999996,-58.39999999999999
27,-34.71205249270607,-60.0,-29.599999999999994,-52.8
28,-36.41374595149462,-60.0,-28.4,-56.8
29,-35.63028523847747,-60.0,-29.599999999999994,-55.999999999999986
