Second,Average,Min,Max,Median
0,-28.086560385384104,-60.0,-22.0,-60.0
1,-28.208174057705378,-60.0,-22.0,-60.0
2,-28.89617690784458,-60.0,-22.0,-60.0
3,-27.443879069206947,-60.0,-22.0,-60.0
4,-28.471972934919428,-60.0,-22.0,-60.0
5,-28.595449848853796,-60.0,-22.0,-60.0
6,-27.856080188126878,-60.0,-22.0,-60.0
7,-28.23671668311082,-60.0,-22.0,-60.0
8,-28.457640008457478,-60.0,-22.0,-60.0
9,-27.95197497809304,-60.0,-22.0,-60.0
10,-28.22758508878134,-60.0,-22.0,-60.0
11,-28.578265495014783,-60.0,-22.0,-60.0
12,-27.86005331254659,-60.0,-22.0,-60.0
13,-28.431553736452678,-60.0,-22.0,-60.0
14,-28.789475829189687,-60.0,-22.0,-60.0
15,-27.375460991421328,-60.0,-22.0,-60.0
16,-28.44252792978731,-60.0,-22.0,-60.0
17,-28.741463205254565,-60.0,-22.0,-60.0
18,-27.351912836303644,-60.0,-22.0,-60.0
19,-28.440085308053114,-60.0,-22.0,-60.0
20,-29.09297790942916,-60.0,-22.0,-60.0
21,-27.158547560746918,-60.0,-22.0,-60.0
22,-28.529978931068023,-60.0,-22.0,-60.0
23,-28.43110988212322,-60.0,-22.0,-60.0
24,-27.972858597475827,-60.0,-22.0,-60.0
25,-28.12041223134052,-60.0,-22.0,-60.0
26,-28.300431047622546,-60.0,-22.0,-60.0
27,-27.763548506462527,-60.0,-22.0,-60.0
28,-28.115327786396502,-60.0,-22.0,-60.0
29,-28.26043320886471,-60.0,-22.0,-60.0
