Second,Average,Min,Max,Median
0,-22.5243884039161,-60.0,-16.4,-60.0
1,-23.77528272069915,-60.0,-16.4,-60.0
2,-22.388432057177283,-60.0,-16.4,-60.0
3,-22.525226727187935,-60.0,-16.4,-60.0
4,-23.61297843505049,-60.0,-16.4,-60.0
5,-22.31909924779595,-60.0,-16.4,-60.0
6,-22.13627364419913,-60.0,-16.4,-60.0
7,-23.601124852093864,-60.0,-16.4,-60.0
8,-22.25785605063559,-60.0,-16.4,-60.0
9,-22.763493701865865,-60.0,-16.4,-60.0
10,-23.152847827702647,-60.0,-16.4,-60.0
11,-22.35077255597949,-60.0,-16.4,-60.0
12,-22.808092227802366,-60.0,-16.4,-60.0
13,-23.03415539245869,-60.0,-16.4,-60.0
14,-22.62134762188207,-60.0,-16.4,-60.0
15,-22.847353969975323,-60.0,-16.4,-60.0
16,-23.90868673791782,-60.0,-16.4,-60.0
17,-21.962885065253207,-60.0,-16.4,-60.0
18,-22.570396675970148,-60.0,-16.4,-60.0
19,-23.767207322648076,-60.0,-16.4,-60.0
20,-22.012646542370323,-60.0,-16.4,-60.0
21,-22.55534885460638,-60.0,-16.4,-60.0
22,-23.262350440195565,-60.0,-16.4,-60.0
23,-22.134449039204096,-60.0,-16.4,-60.0
24,-23.569663046497418,-60.0,-16.4,-60.0
25,-23.02594814777427,-60.0,-16.4,-60.0
26,-22.070659600187156,-60.0,-16.4,-60.0
27,-23.122188728607117,-60.0,-16.4,-60.0
28,-22.73472815549902,-60.0,-16.4,-60.0
29,-22.598983025751785,-60.0,-16.4,-60.0
