Second,Average,Min,Max,Median
0,-31.565988443510072,-60.0,-14.0,-60.0
1,-30.17147268613753,-60.0,-14.0,-60.0
2,-30.984070622605667,-60.0,-14.0,-60.0
3,-31.00495256218036,-60.0,-14.0,-60.0
4,-47.93677030030976,-60.0,-26.39999999999999,-60.0
5,-34.182702505357355,-60.0,-14.0,-60.0
6,-32.048421990020245,-60.0,-14.0,-60.0
7,-30.313763309711888,-60.0,-14.0,-60.0
8,-30.56365744999106,-60.0,-14.0,-60.0
9,-31.179408796987627,-60.0,-14.0,-60.0
10,-32.431642947413934,-60.0,-14.0,-60.0
11,-34.19458210546222,-60.0,-14.0,-60.0
12,-31.750868998682407,-60.0,-14.0,-60.0
13,-31.243851447868785,-60.0,-14.0,-60.0
14,-31.102269063739477,-60.0,-14.0,-60.0
15,-31.080654474450377,-60.0,-14.0,-60.0
16,-31.314302581752923,-60.0,-14.0,-60.0
17,-34.01007520122993,-60.0,-14.0,-60.0
18,-31.452579651758935,-60.0,-14.0,-60.0
19,-34.542535980223555,-60.0,-14.399999999999999,-60.0
20,-31.38071251740431,-60.0,-14.0,-60.0
21,-31.167813397457916,-60.0,-14.0,-60.0
22,-31.029865465742592,-60.0,-14.0,-60.0
23,-32.2301263077516,-60.0,-14.0,-60.0
24,-33.173928389375945,-60.0,-14.0,-60.0
25,-37.32827807813431,-60.0,-14.399999999999999,-60.0
26,-34.1678705241001,-60.0,-14.0,-60.0
27,-29.769203026964334,-60.0,-14.0,-60.0
28,-31.331883351621602,-60.0,-14.0,-60.0
29,-30.636211352145697,-60.0,-14.0,-60.0
