Second,Average,Min,Max,Median
0,-36.45101862262139,-60.0,-30.4,-60.0
1,-37.00460411838111,-60.0,-30.4,-60.0
2,-36.60032507729307,-60.0,-30.4,-60.0
3,-36.47003006275268,-60.0,-30.4,-60.0
4,-36.88111183191874,-60.0,-30.4,-60.0
5,-37.62512424663499,-60.0,-30.4,-60.0
6,-36.00517892344208,-60.0,-30.4,-60.0
7,-37.02337532565389,-60.0,-30.4,-60.0
8,-36.63194280034644,-60.0,-30.4,-60.0
9,-36.34925996872683,-60.0,-30.4,-60.0
10,-37.224726356191766,-60.0,-30.4,-60.0
11,-36.586378028931314,-60.0,-30.4,-60.0
12,-35.760965273246164,-60.0,-30.4,-60.0
13,-37.88878467806504,-60.0,-30.4,-60.0
14,-36.675036299474655,-60.0,-30.4,-60.0
15,-35.186263687716234,-60.0,-30.4,-60.0
16,-38.19395970140008,-60.0,-30.4,-60.0
17,-35.576229377212954,-60.0,-30.4,-60.0
18,-36.44527992497104,-60.0,-30.4,-60.0
19,-36.948112368491415,-60.0,-30.4,-60.0
20,-36.47628197917927,-60.0,-30.4,-60.0
21,-36.64559195110333,-60.0,-30.4,-60.0
22,-36.4925710586191,-60.0,-30.4,-60.0
23,-37.795721751883356,-60.0,-30.4,-60.0
24,-36.05784271020727,-60.0,-30.4,-60.0
25,-37.31587781156905,-60.0,-30.4,-60.0
26,-36.58524964609035,-60.0,-30.4,-60.0
27,-36.997155707312956,-60.0,-30.4,-60.0
28,-36.66447388927064,-60.0,-30.4,-60.0
29,-36.69358149284517,-60.0,-30.4,-60.0
30,-30.4,-30.4,-30.4,-30.4
