Second,Average,Min,Max,Median
0,-38.88675812011207,-60.0,-33.2,-60.0
1,-40.07948659717734,-60.0,-31.6,-60.0
2,-39.47070814893552,-60.0,-30.799999999999997,-60.0
3,-39.69722030445688,-60.0,-31.6,-60.0
4,-38.88904557193757,-60.0,-32.8,-60.0
5,-39.88273363923855,-60.0,-33.2,-60.0
6,-39.76501289446599,-60.0,-31.6,-60.0
7,-38.93951497782191,-60.0,-32.4,-60.0
8,-40.689927258047554,-60.0,-32.0,-60.0
9,-38.6139160792125,-60.0,-32.8,-60.0
10,-40.547370856933455,-60.0,-31.6,-60.0
11,-39.61609558078865,-60.0,-30.799999999999997,-60.0
12,-38.68660148985851,-60.0,-32.8,-60.0
13,-41.069592413724024,-60.0,-31.199999999999996,-60.0
14,-39.58374798724517,-60.0,-32.8,-60.0
15,-38.59282263314137,-60.0,-32.8,-60.0
16,-41.01697196013124,-60.0,-31.6,-60.0
17,-38.90839687105574,-60.0,-31.6,-60.0
18,-38.92506340480889,-60.0,-32.8,-60.0
19,-39.49886626144013,-60.0,-32.8,-60.0
20,-39.828265137123026,-60.0,-30.799999999999997,-60.0
21,-39.43432431557963,-60.0,-32.8,-60.0
22,-39.69144641692269,-60.0,-31.6,-60.0
23,-39.52161088066428,-60.0,-32.8,-60.0
24,-39.13884083479549,-60.0,-32.8,-60.0
25,-40.28056864427663,-60.0,-32.8,-60.0
26,-40.73103413842559,-60.0,-31.199999999999996,-60.0
27,-38.43349253056602,-60.0,-32.8,-60.0
28,-41.158157958306845,-60.0,-31.6,-60.0
29,-39.21024650392746,-60.0,-30.799999999999997,-60.0
