Second,Average,Min,Max,Median
0,-41.91667398941259,-60.0,-22.799999999999997,-60.0
1,-40.870392901270364,-60.0,-22.4,-60.0
2,-44.022908386121316,-60.0,-22.4,-60.0
3,-38.19611593474836,-60.0,-22.799999999999997,-60.0
4,-41.133359679970155,-60.0,-22.799999999999997,-60.0
5,-39.6233228509997,-60.0,-22.4,-60.0
6,-42.25562340999037,-60.0,-22.799999999999997,-60.0
7,-43.58641158817636,-60.0,-22.799999999999997,-60.0
8,-43.73720210592306,-60.0,-22.4,-60.0
9,-38.94288457357423,-60.0,-22.799999999999997,-60.0
10,-41.1267490780555,-60.0,-22.799999999999997,-60.0
11,-40.9824045687035,-60.0,-22.799999999999997,-60.0
12,-38.69254004425026,-60.0,-22.4,-60.0
13,-45.39541078925869,-60.0,-22.799999999999997,-60.0
14,-51.82138220410165,-60.0,-29.599999999999994,-60.0
15,-38.502631065049115,-60.0,-22.4,-60.0
16,-43.42758302860617,-60.0,-22.799999999999997,-60.0
17,-39.95542342501816,-60.0,-22.799999999999997,-60.0
18,-39.014352251518375,-60.0,-22.799999999999997,-60.0
19,-42.91027338776427,-60.0,-22.799999999999997,-60.0
20,-39.504374687795206,-60.0,-22.4,-60.0
21,-41.454913386297804,-60.0,-22.799999999999997,-60.0
22,-41.63949449108816,-60.0,-22.4,-60.0
23,-39.02312534402591,-60.0,-22.799999999999997,-60.0
24,-41.08392316162197,-60.0,-22.799999999999997,-60.0
25,-41.1126196918775,-60.0,-22.799999999999997,-60.0
26,-39.84489935232738,-60.0,-22.799999999999997,-60.0
27,-40.693100492376416,-60.0,-22.4,-60.0
28,-43.26628614897254,-60.0,-22.799999999999997,-60.0
29,-38.22320582756056,-60.0,-22.4,-60.0
