Second,Average,Min,Max,Median
0,-31.140741175638425,-60.0,-24.4,-60.0
1,-29.6781001745319,-60.0,-24.4,-60.0
2,-30.4832502182337,-60.0,-24.4,-60.0
3,-30.541293186283006,-60.0,-24.4,-60.0
4,-30.21845538039181,-60.0,-24.4,-60.0
5,-30.519349082234335,-60.0,-24.4,-60.0
6,-31.52794840553039,-60.0,-24.4,-60.0
7,-29.22576850508127,-60.0,-24.4,-60.0
8,-31.003554909361263,-60.0,-24.4,-60.0
9,-30.45513159718967,-60.0,-24.4,-60.0
10,-29.79344283999554,-60.0,-24.4,-60.0
11,-30.909791549921316,-60.0,-24.4,-60.0
12,-30.27707168428804,-60.0,-24.4,-60.0
13,-30.54907252882412,-60.0,-24.4,-60.0
14,-30.32959626590926,-60.0,-24.4,-60.0
15,-30.608934526167552,-60.0,-24.4,-60.0
16,-30.350404977908788,-60.0,-24.4,-60.0
17,-30.740497296766005,-60.0,-24.4,-60.0
18,-30.349554186579837,-60.0,-24.4,-60.0
19,-30.176153099184482,-60.0,-24.4,-60.0
20,-30.64015728886615,-60.0,-24.4,-60.0
21,-30.329067636994967,-60.0,-24.4,-60.0
22,-30.11625525018752,-60.0,-24.4,-60.0
23,-30.562744132506214,-60.0,-24.4,-60.0
24,-30.87717327722934,-60.0,-24.4,-60.0
25,-30.398645818380096,-60.0,-24.4,-60.0
26,-30.52724950161325,-60.0,-24.4,-60.0
27,-29.966063712495274,-60.0,-24.4,-60.0
28,-30.33429459623649,-60.0,-24.4,-60.0
29,-30.865571407464945,-60.0,-24.4,-60.0
