Second,Average,Min,Max,Median
0,-43.88787551632408,-60.0,-36.8,-60.0
1,-42.63947977442471,-60.0,-36.39999999999999,-60.0
2,-44.41493054794659,-60.0,-36.8,-60.0
3,-42.511221419940384,-60.0,-36.8,-60.0
4,-42.87942334270349,-60.0,-36.8,-60.0
5,-42.982403172778774,-60.0,-36.39999999999999,-60.0
6,-43.95781950263843,-60.0,-36.8,-60.0
7,-43.72136158444383,-60.0,-37.199999999999996,-60.0
8,-42.73651504124615,-60.0,-36.8,-60.0
9,-43.02520149895297,-60.0,-37.199999999999996,-60.0
10,-43.17926800910059,-60.0,-36.39999999999999,-60.0
11,-43.4245623896712,-60.0,-36.39999999999999,-60.0
12,-43.45991383791595,-60.0,-37.199999999999996,-60.0
13,-43.2102165664506,-60.0,-37.199999999999996,-60.0
14,-43.28725682163453,-60.0,-37.199999999999996,-60.0
15,-43.35311760855458,-60.0,-36.8,-60.0
16,-43.22060216972608,-60.0,-36.8,-60.0
17,-43.4326490843912,-60.0,-37.199999999999996,-60.0
18,-43.948784406190086,-60.0,-37.199999999999996,-60.0
19,-42.78732085644637,-60.0,-36.8,-60.0
20,-44.74780282944347,-60.0,-37.199999999999996,-60.0
21,-42.52635230500573,-60.0,-36.39999999999999,-60.0
22,-43.11105265656608,-60.0,-37.199999999999996,-60.0
23,-43.145892096768065,-60.0,-36.39999999999999,-60.0
24,-43.6779992676047,-60.0,-36.8,-60.0
25,-43.28597374901718,-60.0,-36.8,-60.0
26,-43.462851371462115,-60.0,-37.199999999999996,-60.0
27,-43.28824146216707,-60.0,-36.8,-60.0
28,-43.94023174796064,-60.0,-36.8,-60.0
29,-42.92141502996139,-60.0,-36.8,-60.0
