Second,Average,Min,Max,Median
0,-30.45044018040675,-32.8,-27.999999999999993,-30.4
1,-32.62019868393645,-60.0,-29.599999999999994,-32.0
2,-34.38967606642965,-37.599999999999994,-32.8,-34.4
3,-34.138754498516725,-35.599999999999994,-33.2,-34.0
4,-34.86311694047379,-36.8,-34.0,-34.800000000000004
5,-34.086974643437514,-34.800000000000004,-33.2,-34.0
6,-35.32885295477486,-36.8,-33.6,-35.599999999999994
7,-35.04951829837597,-35.599999999999994,-34.800000000000004,-35.199999999999996
8,-35.0633667181516,-35.599999999999994,-34.800000000000004,-34.99539645663693
9,-35.83590994755528,-37.599999999999994,-34.800000000000004,-35.599999999999994
10,-35.855332370174104,-37.199999999999996,-35.199999999999996,-35.599999999999994
11,-36.80969870271048,-37.199999999999996,-36.39999999999999,-36.8
12,-38.054660654592645,-38.8,-37.199999999999996,-38.4
13,-38.49490340128724,-38.8,-37.99999999999999,-38.4
14,-39.03353660242442,-39.199999999999996,-38.8,-39.199999999999996
15,-39.7614312022256,-40.0,-39.199999999999996,-39.599999999999994
16,-40.390357894493334,-40.8,-40.0,-40.4
17,-41.249167332309284,-41.6,-40.8,-41.19999999999999
18,-41.90452060263624,-42.400000000000006,-41.6,-42.0
19,-42.696624848821386,-43.2,-42.400000000000006,-42.8
20,-43.352863795223854,-43.6,-42.8,-43.2
21,-43.80139636132702,-44.0,-43.6,-44.0
22,-44.35208040447486,-44.400000000000006,-44.0,-44.400000000000006
23,-44.400000000000006,-44.400000000000006,-44.400000000000006,-44.400000000000006
24,-44.400000000000006,-44.400000000000006,-44.400000000000006,-44.400000000000006
25,-44.07321884707444,-44.400000000000006,-44.0,-44.0
26,-43.68364636528619,-44.0,-43.2,-43.6
27,-43.2020632618653,-43.6,-42.8,-43.2
28,-42.334760450272825,-42.8,-42.0,-42.400000000000006
29,-41.73782076429316,-42.0,-41.6,-41.6
30,-41.31421782271648,-41.6,-41.19999999999999,-41.19999999999999
31,-40.776166152115366,-41.19999999999999,-40.4,-40.8
32,-40.36037635691947,-40.4,-40.0,-40.4
33,-40.00764937398277,-40.4,-40.0,-40.0
34,-40.0,-40.0,-40.0,-40.0
35,-40.0,-40.0,-40.0,-40.0
36,-40.17744631707809,-40.4,-40.0,-40.0
37,-40.63353660242442,-40.8,-40.4,-40.8
38,-41.25361147300343,-41.6,-40.8,-41.19999999999999
39,-41.8729267069002,-42.400000000000006,-41.6,-42.0
40,-43.14474323578543,-44.0,-42.400000000000006,-43.2
41,-44.38207153998032,-44.8,-44.0,-44.400000000000006
42,-45.58604935886152,-46.39999999999999,-44.8,-45.599999999999994
43,-47.28692702408119,-48.39999999999999,-46.39999999999999,-47.19999999999999
44,-49.372740441343566,-50.8,-48.39999999999999,-49.395396456636924
45,-51.46960937394209,-54.8,-49.599999999999994,-51.2
46,-50.51583351852912,-55.19999999999999,-48.39999999999999,-50.19539645663692
47,-48.29034858297203,-54.8,-45.599999999999994,-48.0
48,-52.596752140576804,-56.8,-48.0,-52.995396456636925
49,-51.9706069257628,-55.19999999999999,-49.599999999999994,-52.0
50,-51.295016244685996,-54.8,-49.599999999999994,-51.2
51,-48.35422634658158,-50.8,-46.8,-48.19539645663693
52,-47.18370017858423,-49.19999999999999,-45.599999999999994,-46.995396456636925
53,-46.71357028963513,-48.39999999999999,-45.19999999999999,-46.8
54,-44.93141430109881,-45.599999999999994,-44.400000000000006,-44.8
55,-43.44299651163344,-44.400000000000006,-42.8,-43.6
56,-42.093072995573294,-42.8,-41.6,-42.0
57,-40.977083962101744,-41.6,-40.4,-40.99539645663693
58,-39.77345169816027,-40.4,-39.199999999999996,-39.599999999999994
59,-38.72082756263013,-39.199999999999996,-37.99999999999999,-38.8
60,-37.71217121309163,-38.4,-37.199999999999996,-37.99999999999999
61,-36.700063350176144,-37.199999999999996,-36.39999999999999,-36.8
62,-35.83655329522122,-36.39999999999999,-35.199999999999996,-35.99999999999999
63,-34.994851962619585,-35.599999999999994,-34.4,-34.800000000000004
64,-34.18688289523659,-34.800000000000004,-34.0,-34.0
65,-33.49193023892986,-34.0,-33.2,-33.6
66,-32.953627626130604,-33.2,-32.8,-32.8
67,-32.394774417569366,-32.8,-32.0,-32.4
68,-31.95830088267524,-32.0,-31.6,-32.0
69,-31.597905507731035,-31.6,-31.199999999999996,-31.6
70,-31.209563824505594,-31.6,-31.199999999999996,-31.199999999999996
71,-30.91421782271648,-31.199999999999996,-30.799999999999997,-30.799999999999997
72,-30.77091357594123,-30.799999999999997,-30.4,-30.799999999999997
73,-30.41153688002808,-30.799999999999997,-30.4,-30.4
74,-30.4,-30.4,-30.4,-30.4
75,-30.21944597055661,-30.4,-30.0,-30.4
76,-30.0,-30.0,-30.0,-30.0
77,-30.0,-30.0,-30.0,-30.0
78,-30.0,-30.0,-30.0,-30.0
79,-30.29240404871439,-30.4,-30.0,-30.4
80,-30.4,-30.4,-30.4,-30.4
81,-30.5834214572739,-30.799999999999997,-30.4,-30.4
82,-30.80191108076356,-31.199999999999996,-30.799999999999997,-30.799999999999997
83,-31.18535972242167,-31.199999999999996,-30.799999999999997,-31.199999999999996
84,-31.519054162765833,-31.6,-31.199999999999996,-31.6
85,-31.949530919447223,-32.4,-31.6,-32.0
86,-32.44554077846553,-32.8,-32.0,-32.4
87,-32.93979347862111,-33.2,-32.8,-32.8
88,-33.433536602424425,-33.6,-33.2,-33.6
89,-33.935535889886985,-34.0,-33.6,-34.0
90,-34.405015059332044,-34.800000000000004,-34.0,-34.4
91,-34.99140112025816,-35.199999999999996,-34.800000000000004,-34.800000000000004
92,-35.435553287020475,-35.599999999999994,-35.199999999999996,-35.599999999999994
93,-35.896493436960526,-35.99999999999999,-35.599999999999994,-35.99999999999999
94,-35.99999999999999,-35.99999999999999,-35.99999999999999,-35.99999999999999
95,-36.26998098530973,-36.39999999999999,-35.99999999999999,-36.39999999999999
96,-36.39999999999999,-36.39999999999999,-36.39999999999999,-36.39999999999999
97,-36.39999999999999,-36.39999999999999,-36.39999999999999,-36.39999999999999
98,-36.39999999999999,-36.39999999999999,-36.39999999999999,-36.39999999999999
99,-36.39999999999999,-36.39999999999999,-36.39999999999999,-36.39999999999999
100,-36.39999999999999,-36.39999999999999,-36.39999999999999,-36.39999999999999
101,-36.42106828399922,-36.8,-36.39999999999999,-36.39999999999999
102,-36.78744817145414,-36.8,-36.39999999999999,-36.8
103,-36.84031036629668,-37.199999999999996,-36.8,-36.8
104,-37.32010654306198,-37.599999999999994,-37.199999999999996,-37.199999999999996
105,-37.83152085385894,-37.99999999999999,-37.599999999999994,-37.99999999999999
106,-38.38182095705574,-38.8,-37.99999999999999,-38.4
107,-39.146498801177216,-39.599999999999994,-38.8,-39.199999999999996
108,-40.09889521113078,-40.8,-39.599999999999994,-40.0
109,-41.19114353914874,-42.0,-40.8,-41.19999999999999
110,-42.49999156541408,-43.2,-41.6,-42.400000000000006
111,-44.172695872605544,-45.19999999999999,-43.2,-44.400000000000006
112,-46.15844271840341,-47.19999999999999,-45.19999999999999,-46.19539645663692
113,-48.100096620243264,-48.8,-47.19999999999999,-48.0
114,-48.91979671841941,-49.19999999999999,-48.39999999999999,-48.8
115,-47.50773974502315,-48.8,-46.39999999999999,-47.599999999999994
116,-45.31666408744269,-46.39999999999999,-44.400000000000006,-45.19999999999999
117,-43.212762325262524,-44.400000000000006,-42.400000000000006,-43.2
118,-41.383862937797566,-42.400000000000006,-40.4,-41.6
119,-39.768319309035014,-40.4,-39.199999999999996,-39.599999999999994
120,-38.464954348793995,-39.199999999999996,-37.99999999999999,-38.4
121,-37.42841083428206,-37.99999999999999,-36.8,-37.599999999999994
122,-36.41354784324697,-36.8,-35.99999999999999,-36.39999999999999
123,-35.509524010155374,-35.99999999999999,-35.199999999999996,-35.599999999999994
124,-34.771768502526086,-35.199999999999996,-34.4,-34.800000000000004
125,-34.14497980679532,-34.4,-34.0,-34.0
126,-33.56331733140359,-34.0,-33.2,-33.6
127,-33.11699833791521,-33.2,-32.8,-33.2
128,-32.716998337915214,-32.8,-32.4,-32.8
129,-32.38953762526978,-32.4,-32.0,-32.4
130,-32.0095638245056,-32.4,-32.0,-32.0
131,-31.987448171454144,-32.0,-31.6,-32.0
132,-31.622988660284218,-32.0,-31.6,-31.6
133,-31.6,-31.6,-31.6,-31.6
134,-31.6,-31.6,-31.6,-31.6
135,-31.878121437676224,-32.0,-31.6,-32.0
136,-32.028754889348264,-32.4,-32.0,-32.0
137,-32.45189667148891,-32.8,-32.4,-32.4
138,-32.92928267504591,-33.2,-32.8,-32.8
139,-33.575566723552285,-34.0,-33.2,-33.6
140,-34.385143893956574,-34.800000000000004,-34.0,-34.4
141,-35.487716080917465,-35.99999999999999,-34.800000000000004,-35.599999999999994
142,-36.87069127516047,-37.599999999999994,-35.99999999999999,-36.8
143,-38.708788961099074,-40.0,-37.599999999999994,-38.8
144,-41.26934488036287,-43.2,-40.0,-41.19999999999999
145,-45.144475474538204,-48.39999999999999,-43.2,-45.19999999999999
146,-52.4667649508989,-60.0,-48.39999999999999,-53.599999999999994
147,-53.737936170963835,-60.0,-49.19999999999999,-55.19999999999999
148,-45.64959041043216,-49.19999999999999,-43.2,-45.599999999999994
149,-41.41625326965527,-43.2,-40.0,-41.6
150,-38.740619154661324,-40.0,-37.99999999999999,-38.8
151,-36.6320911610184,-37.599999999999994,-35.599999999999994,-36.8
152,-34.84053440391721,-35.599999999999994,-34.0,-34.800000000000004
153,-33.66378710255654,-34.0,-33.2,-33.6
154,-32.801878841120995,-33.2,-32.4,-32.8
155,-32.01422004732686,-32.4,-31.6,-32.0
156,-31.395396456636927,-31.6,-31.199999999999996,-31.395396456636927
157,-30.96552064255369,-31.199999999999996,-30.799999999999997,-30.799999999999997
158,-30.53979347862111,-30.799999999999997,-30.4,-30.4
159,-30.191401120258163,-30.4,-30.0,-30.0
160,-30.0,-30.0,-30.0,-30.0
161,-29.66705542670921,-30.0,-29.599999999999994,-29.599999999999994
162,-29.599999999999994,-29.599999999999994,-29.599999999999994,-29.599999999999994
163,-29.599999999999994,-29.599999999999994,-29.599999999999994,-29.599999999999994
164,-29.599999999999994,-29.599999999999994,-29.599999999999994,-29.599999999999994
165,-29.599999999999994,-29.599999999999994,-29.599999999999994,-29.599999999999994
166,-29.599999999999994,-29.599999999999994,-29.599999999999994,-29.599999999999994
167,-29.599999999999994,-29.599999999999994,-29.599999999999994,-29.599999999999994
168,-29.646099655085116,-30.0,-29.599999999999994,-29.599999999999994
169,-30.0,-30.0,-30.0,-30.0
170,-30.079052200165304,-30.4,-30.0,-30.0
171,-30.4,-30.4,-30.4,-30.4
172,-30.743800268863076,-30.799999999999997,-30.4,-30.799999999999997
