Elapsed Time (s),Value
0.000,1.22
0.001,1.22
0.001,1.22
0.002,1.22
0.002,1.22
0.003,1.22
0.003,1.22
0.004,1.22
0.004,1.22
0.005,1.22
0.005,1.22
0.005,1.22
0.006,1.22
0.006,1.22
0.007,1.22
0.008,1.22
0.008,1.22
0.009,1.22
0.009,1.22
0.010,1.22
0.010,1.22
0.011,1.22
0.011,1.22
0.012,1.22
0.012,1.22
0.013,1.22
0.013,1.22
0.014,1.22
0.014,1.22
0.015,1.22
0.015,1.22
0.016,1.22
0.016,1.22
0.016,1.22
0.017,1.22
0.017,1.22
0.018,1.22
0.018,1.22
0.018,1.22
0.019,1.22
0.019,1.22
0.020,1.22
0.020,1.22
0.021,1.22
0.021,1.22
0.023,1.22
0.025,1.22
0.025,1.22
0.026,1.22
0.026,1.22
0.027,1.22
0.027,1.22
0.027,1.22
0.028,1.22
0.028,1.22
0.029,1.22
0.029,1.22
0.029,1.22
0.030,1.22
0.031,1.22
0.031,1.22
0.031,1.22
0.032,1.22
0.033,1.22
0.033,1.22
0.034,1.22
0.035,1.22
0.036,1.22
0.037,1.22
0.038,1.22
0.038,1.22
0.039,1.22
0.039,1.22
0.040,1.22
0.040,1.22
0.041,1.22
0.041,1.22
0.041,1.22
0.042,1.22
0.043,1.22
0.043,1.22
0.044,1.22
0.044,1.22
0.045,1.22
0.045,1.22
0.046,1.22
0.046,1.22
0.047,1.22
0.047,1.22
0.048,1.22
0.048,1.22
0.050,1.22
0.052,1.22
0.054,1.22
0.054,1.22
0.055,1.22
0.055,1.22
0.056,1.22
0.056,1.22
0.056,1.22
0.057,1.22
0.057,1.22
0.058,1.22
0.059,1.22
0.059,1.22
0.059,1.22
0.060,1.22
0.060,1.22
0.061,1.22
0.061,1.22
0.062,1.22
0.062,1.22
0.062,1.22
0.063,1.22
0.063,1.22
0.063,1.22
0.064,1.22
0.064,1.22
0.065,1.22
0.065,1.22
0.066,1.22
0.066,1.22
0.068,1.22
0.069,1.22
0.071,1.22
0.072,1.22
0.072,1.22
0.073,1.22
0.074,1.22
0.074,1.22
0.075,1.22
0.075,1.22
0.076,1.22
0.076,1.22
0.077,1.22
0.077,1.22
0.078,1.22
0.078,1.22
0.079,1.22
0.079,1.22
0.080,1.22
0.080,1.22
0.081,1.22
0.081,1.22
0.082,1.22
0.084,1.22
0.086,1.22
0.087,1.22
0.088,1.22
0.088,1.22
0.089,1.22
0.089,1.21
0.090,1.22
0.090,1.22
0.091,1.22
0.091,1.22
0.092,1.22
0.092,1.22
0.093,1.21
0.093,1.22
0.094,1.21
0.094,1.22
0.094,1.21
0.095,1.22
0.095,1.21
0.096,1.22
0.096,1.22
0.096,1.21
0.097,1.21
0.097,1.22
0.098,1.21
0.098,1.21
0.098,1.21
0.099,1.21
0.100,1.21
0.101,1.21
0.102,1.21
0.103,1.21
0.104,1.21
0.104,1.21
0.104,1.21
0.105,1.21
0.105,1.21
0.105,1.21
0.106,1.21
0.106,1.21
0.106,1.21
0.107,1.21
0.107,1.21
0.107,1.21
0.108,1.21
0.108,1.21
0.108,1.21
0.108,1.21
0.109,1.21
0.109,1.21
0.110,1.21
0.110,1.21
0.110,1.21
0.111,1.21
