Timestamp,Average,Min,Max,Median
15:02:41,1.91,2.07,1.04,2.03
15:02:42,1.91,2.07,0.98,2.04
15:02:43,1.91,2.07,1.17,2.04
15:02:44,1.91,2.08,0.94,2.04
15:02:45,1.91,2.08,0.94,2.05
15:02:46,1.9,2.07,1.09,2.03
15:02:47,1.92,2.07,1.38,2.05
15:02:48,1.91,2.07,0.94,2.04
15:02:49,1.9,2.07,1.18,2.04
15:02:50,1.9,2.07,0.95,2.03
15:02:51,1.9,2.07,1.14,2.03
15:02:52,1.9,2.07,1.03,2.04
15:02:53,1.9,2.07,1.09,2.02
15:02:54,1.91,2.07,1.17,2.04
15:02:55,1.9,2.07,0.94,2.03
15:02:56,1.91,2.07,0.99,2.04
15:02:57,1.91,2.07,1.13,2.04
15:02:58,1.92,2.08,1.17,2.05
15:02:59,1.92,2.08,1.16,2.06
15:03:00,1.91,2.08,1.05,2.04
15:03:01,1.91,2.08,1.03,2.04
15:03:02,1.91,2.08,1.12,2.04
15:03:03,1.91,2.08,1.18,2.04
15:03:04,1.91,2.08,1.09,2.03
15:03:05,1.91,2.08,1.04,2.04
15:03:06,1.91,2.07,0.96,2.04
15:03:07,1.9,2.07,1.17,2.04
15:03:08,1.91,2.07,1.2,2.03
15:03:09,1.9,2.07,0.94,2.04
15:03:10,1.89,2.07,0.94,2.03
15:03:11,1.89,2.08,1.18,2.04
15:03:12,1.9,2.08,1.06,2.04
15:03:13,1.89,2.08,1.05,2.03
15:03:14,1.9,2.08,1.24,2.04
15:03:15,1.9,2.08,0.99,2.03
15:03:16,1.91,2.07,1.03,2.04
15:03:17,1.91,2.07,1.01,2.04
15:03:18,1.9,2.07,0.99,2.03
15:03:19,1.9,2.07,1.03,2.04
15:03:20,1.91,2.07,0.95,2.03
15:03:21,1.91,2.08,1.19,2.04
15:03:22,1.9,2.08,1.0,2.04
15:03:23,1.92,2.08,1.28,2.04
15:03:24,1.93,2.08,1.37,2.05
15:03:25,1.92,2.08,1.09,2.05
15:03:26,1.9,2.07,0.94,2.03
15:03:27,1.91,2.07,1.25,2.04
15:03:28,1.91,2.07,0.94,2.04
15:03:29,1.9,2.07,1.16,2.03
15:03:30,1.91,2.07,1.16,2.03
15:03:31,1.9,2.08,1.16,2.04
15:03:32,1.91,2.07,1.1,2.03
15:03:33,1.9,2.08,1.16,2.04
15:03:34,1.91,2.08,1.06,2.04
15:03:35,1.91,2.08,1.03,2.05
15:03:36,1.9,2.07,1.04,2.03
15:03:37,1.91,2.08,1.04,2.04
15:03:38,1.91,2.08,1.24,2.05
15:03:39,1.92,2.08,1.27,2.05
15:03:40,1.89,2.08,0.98,2.03
15:03:41,1.91,2.07,1.19,2.04
15:03:42,1.91,2.07,1.12,2.04
15:03:43,1.92,2.08,0.94,2.04
15:03:44,1.91,2.08,1.17,2.04
15:03:45,1.91,2.08,0.95,2.04
15:03:46,1.91,2.07,1.03,2.05
15:03:47,1.91,2.07,1.08,2.03
15:03:48,1.91,2.08,1.03,2.04
15:03:49,1.91,2.08,0.94,2.03
15:03:50,1.92,2.08,1.0,2.04
15:03:51,1.9,2.07,1.03,2.04
15:03:52,1.91,2.07,1.18,2.04
15:03:53,1.9,2.07,1.22,2.04
15:03:54,1.89,2.07,0.96,2.03
15:03:55,1.92,2.07,0.99,2.04
15:03:56,1.9,2.07,1.04,2.03
15:03:57,1.95,2.07,1.03,2.06
15:03:58,1.94,2.08,1.17,2.05
15:03:59,1.91,2.08,1.14,2.03
15:04:00,1.88,2.08,1.18,1.97
15:04:01,1.91,2.07,1.19,2.05
15:04:02,1.89,2.07,1.04,2.02
15:04:03,1.89,2.07,0.94,2.04
15:04:04,1.9,2.07,0.97,2.03
15:04:05,1.91,2.07,0.94,2.04
15:04:06,1.91,2.08,1.16,2.03
15:04:07,1.92,2.08,1.02,2.04
15:04:08,1.92,2.07,1.02,2.04
15:04:09,1.9,2.08,1.04,2.04
15:04:10,1.92,2.08,0.94,2.04
15:04:11,1.91,2.08,1.16,2.03
15:04:12,1.92,2.07,1.05,2.05
15:04:13,1.91,2.08,0.95,2.03
15:04:14,1.9,2.07,0.95,2.04
15:04:15,1.91,2.08,1.18,2.04
15:04:16,1.92,2.07,1.21,2.05
15:04:17,1.9,2.07,0.94,2.04
15:04:18,1.91,2.07,0.96,2.04
15:04:19,1.97,2.07,0.94,2.05
15:04:20,1.9,2.07,0.94,2.02
15:04:21,1.9,2.07,1.03,2.04
15:04:22,1.9,2.08,1.02,2.03
15:04:23,1.91,2.08,1.09,2.04
15:04:24,1.92,2.08,0.99,2.05
15:04:25,1.89,2.07,1.19,2.03
15:04:26,1.9,2.07,1.29,2.03
15:04:27,1.92,2.07,1.04,2.04
15:04:28,1.95,2.07,1.17,2.05
15:04:29,1.92,2.07,0.94,2.04
15:04:30,1.89,2.07,1.05,2.03
15:04:31,1.89,2.07,0.95,2.02
15:04:32,1.91,2.08,1.16,2.05
15:04:33,1.92,2.08,0.97,2.04
15:04:34,1.93,2.07,1.18,2.04
15:04:35,1.92,2.07,1.0,2.04
15:04:36,1.92,2.07,1.21,2.04
15:04:37,1.92,2.08,1.15,2.05
15:04:38,1.93,2.08,1.18,2.04
15:04:39,1.93,2.07,1.07,2.04
15:04:40,1.93,2.08,1.05,2.05
15:04:41,1.93,2.07,1.3,2.05
