Timestamp,Average,Min,Max,Median
16:07:41,1.86,2.08,1.25,2.03
16:07:42,1.86,2.08,1.25,2.04
16:07:43,1.87,2.07,1.33,2.03
16:07:44,1.87,2.07,1.32,2.04
16:07:45,1.87,2.07,1.33,2.04
16:07:46,1.85,2.07,1.34,2.02
16:07:47,1.86,2.07,1.27,2.04
16:07:48,1.86,2.07,1.28,2.03
16:07:49,1.86,2.08,1.41,2.04
16:07:50,1.85,2.07,1.22,2.03
16:07:51,1.86,2.07,1.3,2.04
16:07:52,1.85,2.07,1.27,2.02
16:07:53,1.86,2.07,1.29,2.01
16:07:54,1.85,2.07,1.27,2.02
16:07:55,1.83,2.07,1.2,2.01
16:07:56,1.85,2.07,1.26,2.04
16:07:57,1.86,2.07,1.26,2.02
16:07:58,1.86,2.08,1.28,2.03
16:07:59,1.85,2.07,1.26,2.04
16:08:00,1.86,2.07,1.27,2.03
16:08:01,1.87,2.07,1.4,2.01
16:08:02,1.87,2.07,1.31,2.03
16:08:03,1.85,2.07,1.28,2.01
16:08:04,1.85,2.07,1.29,2.03
16:08:05,1.84,2.07,1.25,2.0
16:08:06,1.85,2.07,1.4,2.01
16:08:07,1.85,2.07,1.33,2.02
16:08:08,1.85,2.08,1.32,2.04
16:08:09,1.85,2.07,1.3,2.03
16:08:10,1.85,2.07,1.3,2.03
16:08:11,1.86,2.07,1.34,2.03
16:08:12,1.86,2.07,1.29,2.04
16:08:13,1.85,2.07,1.28,2.03
16:08:14,1.84,2.07,1.25,2.02
16:08:15,1.84,2.07,1.26,2.03
16:08:16,1.84,2.07,1.27,2.04
16:08:17,1.85,2.07,1.32,2.03
16:08:18,1.86,2.07,1.38,2.04
16:08:19,1.84,2.07,1.28,2.02
16:08:20,1.85,2.07,1.26,2.03
16:08:21,1.86,2.07,1.3,2.02
16:08:22,1.86,2.07,1.29,2.01
16:08:23,1.86,2.07,1.34,2.03
16:08:24,1.87,2.07,1.28,2.04
16:08:25,1.86,2.07,1.28,2.03
16:08:26,1.87,2.07,1.4,2.03
16:08:27,1.88,2.07,1.26,2.03
16:08:28,1.87,2.07,1.28,2.04
16:08:29,1.87,2.07,1.25,2.03
16:08:30,1.87,2.07,1.25,2.03
16:08:31,1.88,2.08,1.3,2.04
16:08:32,1.88,2.07,1.31,2.04
16:08:33,1.87,2.07,1.3,2.01
16:08:34,1.87,2.07,1.4,2.03
16:08:35,1.87,2.07,1.33,2.03
16:08:36,1.88,2.07,1.25,2.03
16:08:37,1.87,2.07,1.34,2.04
16:08:38,1.87,2.07,1.25,2.03
16:08:39,1.87,2.07,1.29,2.04
16:08:40,1.87,2.08,1.25,2.04
16:08:41,1.88,2.07,1.24,2.02
16:08:42,1.87,2.07,1.41,2.03
16:08:43,1.89,2.07,1.27,2.04
16:08:44,1.87,2.07,1.41,2.04
16:08:45,1.87,2.07,1.29,2.02
16:08:46,1.87,2.07,1.26,2.03
16:08:47,1.87,2.08,1.29,2.04
16:08:48,1.86,2.07,1.31,2.04
